trade_id,event_id,timestamp,symbol,side,entry_price,sl_price,be_price,tp_price,atr,barrier_y_H30_R4p0_sl2p5,implied_exit_r,implied_exit_price,y_swing_1p5,r_final,mfe_r,mae_r,exit_time,hit_be,hit_tp,hit_sl
0,BTCUSDT-2025-01-01T05:27:00+00:00-0,2025-01-01 05:27:00+00:00,BTCUSDT,-1,93815.2,93876.98333333332,93815.2,93716.34666666666,24.713333333331928,0,-2.5,93876.98333333332,,4.000000000000196,4.5724305368224885,0.0,2025-01-01 05:27:00+00:00,False,True,False
1,BTCUSDT-2025-01-01T18:57:00+00:00-1,2025-01-01 18:57:00+00:00,BTCUSDT,-1,94375.1,94486.07916666668,94375.1,94197.53333333334,44.39166666666691,1,4.0,94197.53333333334,,4.000000000000284,7.050872911582466,0.0,2025-01-01 18:57:00+00:00,False,True,False
2,BTCUSDT-2025-01-01T21:21:00+00:00-2,2025-01-01 21:21:00+00:00,BTCUSDT,-1,94975.1,95103.34583333334,94975.1,94769.90666666668,51.298333333332025,0,-2.5,95103.34583333334,,4.000000000000019,4.3003346437508325,-0.6900808993143718,2025-01-01 21:21:00+00:00,False,True,False
3,BTCUSDT-2025-01-02T07:38:00+00:00-3,2025-01-02 07:38:00+00:00,BTCUSDT,-1,95879.6,95967.975,95879.6,95738.20000000001,35.34999999999903,1,4.0,95738.20000000001,,3.999999999999946,4.865629420084999,-1.0070721357843762,2025-01-02 07:38:00+00:00,False,True,False
4,BTCUSDT-2025-01-02T13:12:00+00:00-4,2025-01-02 13:12:00+00:00,BTCUSDT,-1,96912.6,97049.20000000001,96912.6,96694.04000000001,54.63999999999966,1,4.0,96694.04000000001,,-2.500000000000122,3.678623718887285,-2.898975109809575,2025-01-02 13:12:00+00:00,False,False,True
5,BTCUSDT-2025-01-02T19:25:00+00:00-5,2025-01-02 19:25:00+00:00,BTCUSDT,-1,97702.8,97913.60833333334,97702.8,97365.50666666667,84.32333333333276,1,4.0,97365.50666666667,,0.0,3.443886626872706,-1.759892477368801,2025-01-02 19:26:00+00:00,True,False,True
6,BTCUSDT-2025-01-03T06:22:00+00:00-6,2025-01-03 06:22:00+00:00,BTCUSDT,1,96588.0,96499.8375,96588.0,96729.06,35.26500000000112,0,-2.5,96499.8375,,3.9999999999998064,6.442648518361106,0.0,2025-01-03 06:22:00+00:00,False,True,False
7,BTCUSDT-2025-01-03T07:32:00+00:00-7,2025-01-03 07:32:00+00:00,BTCUSDT,1,96397.3,96295.87083333333,96397.3,96559.58666666667,40.57166666666744,0,-2.5,96295.87083333333,,0.0,2.2232263895160207,-3.751386435525829,2025-01-03 07:33:00+00:00,True,False,True
8,BTCUSDT-2025-01-03T12:27:00+00:00-8,2025-01-03 12:27:00+00:00,BTCUSDT,-1,96799.2,96895.36666666665,96799.2,96645.33333333334,38.46666666666497,1,4.0,96645.33333333334,,4.0000000000002265,5.916811091854831,-0.0051993067594016,2025-01-03 12:27:00+00:00,False,True,False
9,BTCUSDT-2025-01-03T18:48:00+00:00-9,2025-01-03 18:48:00+00:00,BTCUSDT,-1,98581.8,98743.30833333333,98581.8,98323.38666666667,64.60333333333232,1,4.0,98323.38666666667,,0.0,2.309478355090253,-2.5757184871781145,2025-01-03 18:49:00+00:00,True,False,True
10,BTCUSDT-2025-01-04T02:45:00+00:00-10,2025-01-04 02:45:00+00:00,BTCUSDT,-1,98199.3,98274.15833333334,98199.3,98079.52666666666,29.94333333333537,1,4.0,98079.52666666666,,4.00000000000013,6.198374707781137,-0.006679283089698,2025-01-04 02:45:00+00:00,False,True,False
11,BTCUSDT-2025-01-04T04:30:00+00:00-11,2025-01-04 04:30:00+00:00,BTCUSDT,1,97874.1,97808.90416666667,97874.1,97978.41333333334,26.07833333333498,0,-2.5,97808.90416666667,,0.0,2.9833194861628467,-1.4954943439636046,2025-01-04 04:31:00+00:00,True,False,True
12,BTCUSDT-2025-01-04T12:14:00+00:00-12,2025-01-04 12:14:00+00:00,BTCUSDT,-1,97797.3,97844.37083333333,97797.3,97721.98666666668,18.82833333333061,0,-2.5,97844.37083333333,,4.000000000000104,4.5463397362141205,-0.2443126493762849,2025-01-04 12:14:00+00:00,False,True,False
13,BTCUSDT-2025-01-04T13:53:00+00:00-13,2025-01-04 13:53:00+00:00,BTCUSDT,-1,98013.4,98093.17916666667,98013.4,97885.75333333333,31.91166666666686,1,4.0,97885.75333333333,,4.0,6.160756254242718,-1.1719851673898696,2025-01-04 13:53:00+00:00,False,True,False
14,BTCUSDT-2025-01-04T14:35:00+00:00-14,2025-01-04 14:35:00+00:00,BTCUSDT,-1,98015.4,98100.10833333332,98015.4,97879.86666666665,33.88333333333406,0,-2.5,98100.10833333332,,3.9999999999996856,4.450565666502267,-0.1062469257256983,2025-01-04 14:35:00+00:00,False,True,False
15,BTCUSDT-2025-01-04T18:17:00+00:00-15,2025-01-04 18:17:00+00:00,BTCUSDT,-1,98076.0,98148.84999999999,98076.0,97959.44,29.13999999999893,1,4.0,97959.44,,0.0,3.85037748798956,-1.4687714481808487,2025-01-04 18:18:00+00:00,True,False,True
16,BTCUSDT-2025-01-04T20:40:00+00:00-16,2025-01-04 20:40:00+00:00,BTCUSDT,-1,98525.0,98614.45,98525.0,98381.88,35.77999999999884,0,-2.5,98614.45,,3.999999999999999,4.991615427613516,-0.0391280044716105,2025-01-04 20:40:00+00:00,False,True,False
17,BTCUSDT-2025-01-05T12:09:00+00:00-17,2025-01-05 12:09:00+00:00,BTCUSDT,1,97559.5,97504.33333333333,97559.5,97647.76666666666,22.066666666666663,1,4.0,97647.76666666666,,3.999999999999825,4.0332326283987925,-0.4078549848942598,2025-01-05 12:09:00+00:00,False,True,False
18,BTCUSDT-2025-01-05T17:26:00+00:00-18,2025-01-05 17:26:00+00:00,BTCUSDT,1,97851.8,97765.74166666667,97851.8,97989.49333333335,34.42333333333493,1,4.0,97989.49333333335,,3.9999999999996905,4.938510700106288,-0.8598818630774991,2025-01-05 17:26:00+00:00,False,True,False
19,BTCUSDT-2025-01-05T22:56:00+00:00-19,2025-01-05 22:56:00+00:00,BTCUSDT,-1,98670.4,98735.4,98670.4,98566.4,26.000000000000487,0,-2.5,98735.4,,3.999999999999925,11.376923076922417,0.0,2025-01-05 22:56:00+00:00,False,True,False
20,BTCUSDT-2025-01-06T04:19:00+00:00-20,2025-01-06 04:19:00+00:00,BTCUSDT,-1,99369.0,99481.10833333334,99369.0,99189.62666666666,44.843333333333184,1,4.0,99189.62666666666,,-2.500000000000095,3.880175425555651,-2.68490299561424,2025-01-06 04:19:00+00:00,False,False,True
21,BTCUSDT-2025-01-06T05:46:00+00:00-21,2025-01-06 05:46:00+00:00,BTCUSDT,-1,99829.7,99959.49166666665,99829.7,99622.03333333334,51.916666666665215,1,4.0,99622.03333333334,,3.999999999999925,6.618298555377504,-0.0115569823436116,2025-01-06 05:46:00+00:00,False,True,False
22,BTCUSDT-2025-01-06T09:51:00+00:00-22,2025-01-06 09:51:00+00:00,BTCUSDT,1,98905.0,98799.38333333333,98905.0,99073.98666666666,42.24666666666671,0,-2.5,98799.38333333333,,3.999999999999931,4.923465362158745,-0.5207511440744826,2025-01-06 09:51:00+00:00,False,True,False
23,BTCUSDT-2025-01-06T11:36:00+00:00-23,2025-01-06 11:36:00+00:00,BTCUSDT,-1,99346.8,99461.47083333334,99346.8,99163.32666666666,45.86833333333464,1,4.0,99163.32666666666,,3.999999999999768,5.786126957595726,0.0,2025-01-06 11:36:00+00:00,False,True,False
24,BTCUSDT-2025-01-06T20:00:00+00:00-24,2025-01-06 20:00:00+00:00,BTCUSDT,-1,101903.1,102096.5375,101903.1,101593.6,77.37499999999855,0,-2.5,102096.5375,,0.0,3.693699515347629,-1.310500807754392,2025-01-06 20:01:00+00:00,True,False,True
25,BTCUSDT-2025-01-07T19:40:00+00:00-25,2025-01-07 19:40:00+00:00,BTCUSDT,1,96512.7,96228.85833333332,96512.7,96966.84666666666,113.53666666666784,0,-2.5,96228.85833333332,,-2.500000000000042,1.47265200669396,-3.819030562813787,2025-01-07 19:40:00+00:00,False,False,True
26,BTCUSDT-2025-01-08T06:32:00+00:00-26,2025-01-08 06:32:00+00:00,BTCUSDT,1,95888.0,95750.65,95888.0,96107.76000000001,54.94000000000111,0,-2.5,95750.65,,4.000000000000089,7.790316709137083,0.0,2025-01-08 06:32:00+00:00,False,True,False
27,BTCUSDT-2025-01-08T09:56:00+00:00-27,2025-01-08 09:56:00+00:00,BTCUSDT,1,95553.0,95435.16666666667,95553.0,95741.53333333333,47.13333333333261,0,-2.5,95435.16666666667,,3.999999999999897,4.196605374823014,-0.8486562942008617,2025-01-08 09:56:00+00:00,False,True,False
28,BTCUSDT-2025-01-08T21:16:00+00:00-28,2025-01-08 21:16:00+00:00,BTCUSDT,1,93711.2,93450.8125,93711.2,94127.81999999999,104.15500000000053,1,4.0,94127.81999999999,,-2.500000000000099,0.7258412942250054,-3.867313139071445,2025-01-08 21:16:00+00:00,False,False,True
29,BTCUSDT-2025-01-09T06:14:00+00:00-29,2025-01-09 06:14:00+00:00,BTCUSDT,-1,94445.0,94554.61666666667,94445.0,94269.61333333334,43.84666666666575,0,-2.5,94554.61666666667,,3.999999999999889,7.380264558309547,0.0,2025-01-09 06:14:00+00:00,False,True,False
30,BTCUSDT-2025-01-09T20:13:00+00:00-30,2025-01-09 20:13:00+00:00,BTCUSDT,1,91679.8,91353.4375,91679.8,92201.98000000001,130.5450000000019,0,-2.5,91353.4375,,0.0,3.578842544716196,-2.3547435750123693,2025-01-09 20:14:00+00:00,True,False,True
31,BTCUSDT-2025-01-10T04:11:00+00:00-31,2025-01-10 04:11:00+00:00,BTCUSDT,-1,93840.0,93986.4375,93840.0,93605.7,58.575,1,4.0,93605.7,,3.999999999999801,5.944515578318594,-0.7511737089201878,2025-01-10 04:11:00+00:00,False,True,False
32,BTCUSDT-2025-01-10T04:20:00+00:00-32,2025-01-10 04:20:00+00:00,BTCUSDT,-1,93705.0,93850.64166666666,93705.0,93471.97333333333,58.25666666666633,1,4.0,93471.97333333333,,0.0,2.403158436802669,-2.1731418435659418,2025-01-10 04:21:00+00:00,True,False,True
33,BTCUSDT-2025-01-10T05:30:00+00:00-33,2025-01-10 05:30:00+00:00,BTCUSDT,-1,93867.2,93994.50416666667,93867.2,93663.51333333332,50.9216666666672,0,-2.5,93994.50416666667,,0.0,3.974732432166898,-1.6338821065036646,2025-01-10 05:31:00+00:00,True,False,True
34,BTCUSDT-2025-01-10T17:48:00+00:00-34,2025-01-10 17:48:00+00:00,BTCUSDT,-1,94681.2,95017.06666666667,94681.2,94143.81333333334,134.34666666666598,0,-2.5,95017.06666666667,,3.999999999999957,4.795057562524706,-0.0223302897975388,2025-01-10 17:48:00+00:00,False,True,False
35,BTCUSDT-2025-01-10T17:56:00+00:00-35,2025-01-10 17:56:00+00:00,BTCUSDT,-1,95526.8,95894.95833333333,95526.8,94937.74666666667,147.26333333333267,0,-2.5,95894.95833333333,,4.000000000000092,6.741664591774522,-4.830801964734358,2025-01-10 17:56:00+00:00,False,True,False
36,BTCUSDT-2025-01-10T22:33:00+00:00-36,2025-01-10 22:33:00+00:00,BTCUSDT,1,94600.0,94492.61666666667,94600.0,94771.81333333334,42.95333333333377,1,4.0,94771.81333333334,,3.999999999999752,4.497904702778435,-0.0046562160486956,2025-01-10 22:33:00+00:00,False,True,False
37,BTCUSDT-2025-01-11T13:19:00+00:00-37,2025-01-11 13:19:00+00:00,BTCUSDT,1,94388.5,94312.84999999999,94388.5,94509.54000000001,30.260000000001067,0,-2.5,94312.84999999999,,-2.49999999999972,1.5664243225377563,-3.31130204890972,2025-01-11 13:19:00+00:00,False,False,True
38,BTCUSDT-2025-01-11T16:07:00+00:00-38,2025-01-11 16:07:00+00:00,BTCUSDT,1,94310.1,94234.31666666667,94310.1,94431.35333333335,30.313333333333865,1,4.0,94431.35333333335,,3.999999999999712,5.5289201671423065,-0.0065977567630846,2025-01-11 16:07:00+00:00,False,True,False
39,BTCUSDT-2025-01-12T03:00:00+00:00-39,2025-01-12 03:00:00+00:00,BTCUSDT,-1,94661.8,94730.02916666667,94661.8,94552.63333333335,27.29166666666594,1,4.0,94552.63333333335,,3.9999999999997513,5.774656488549986,-0.2858015267171383,2025-01-12 03:00:00+00:00,False,True,False
40,BTCUSDT-2025-01-12T06:01:00+00:00-40,2025-01-12 06:01:00+00:00,BTCUSDT,-1,94578.8,94623.77083333333,94578.8,94506.84666666668,17.988333333332655,1,4.0,94506.84666666668,,4.000000000000432,6.815528583341635,0.0,2025-01-12 06:01:00+00:00,False,True,False
41,BTCUSDT-2025-01-12T07:44:00+00:00-41,2025-01-12 07:44:00+00:00,BTCUSDT,1,94280.0,94221.0375,94280.0,94374.34,23.58500000000034,0,-2.5,94221.0375,,3.9999999999997935,4.61310154759325,0.0,2025-01-12 07:44:00+00:00,False,True,False
42,BTCUSDT-2025-01-12T12:11:00+00:00-42,2025-01-12 12:11:00+00:00,BTCUSDT,-1,94309.5,94391.92083333334,94309.5,94177.62666666666,32.9683333333327,0,-2.5,94391.92083333334,,3.9999999999997353,5.8359031393761045,0.0,2025-01-12 12:11:00+00:00,False,True,False
43,BTCUSDT-2025-01-13T10:28:00+00:00-43,2025-01-13 10:28:00+00:00,BTCUSDT,1,91921.7,91652.07916666666,91921.7,92353.09333333334,107.84833333333542,0,-2.5,91652.07916666666,,0.0,3.2601338299154587,-2.025066064998593,2025-01-13 10:29:00+00:00,True,False,True
44,BTCUSDT-2025-01-14T00:18:00+00:00-44,2025-01-14 00:18:00+00:00,BTCUSDT,-1,94700.0,94858.8875,94700.0,94445.78,63.55500000000053,1,4.0,94445.78,,3.999999999999985,7.536779167650003,-0.9440641963653448,2025-01-14 00:18:00+00:00,False,True,False
45,BTCUSDT-2025-01-14T01:28:00+00:00-45,2025-01-14 01:28:00+00:00,BTCUSDT,-1,94990.5,95189.04583333334,94990.5,94672.82666666666,79.4183333333332,1,4.0,94672.82666666666,,4.000000000000085,4.935888019139166,-0.7907494071476586,2025-01-14 01:28:00+00:00,False,True,False
46,BTCUSDT-2025-01-14T02:19:00+00:00-46,2025-01-14 02:19:00+00:00,BTCUSDT,-1,95123.1,95325.475,95123.1,94799.3,80.95,0,-2.5,95325.475,,3.999999999999856,5.158739962940159,-1.7936998147002166,2025-01-14 02:19:00+00:00,False,True,False
47,BTCUSDT-2025-01-14T08:05:00+00:00-47,2025-01-14 08:05:00+00:00,BTCUSDT,-1,95052.1,95145.32916666668,95052.1,94902.93333333333,37.29166666666812,0,-2.5,95145.32916666668,,4.000000000000364,8.00715083798867,0.0,2025-01-14 08:05:00+00:00,False,True,False
48,BTCUSDT-2025-01-15T09:24:00+00:00-48,2025-01-15 09:24:00+00:00,BTCUSDT,1,97130.8,97005.7625,97130.8,97330.86,50.01500000000112,0,-2.5,97005.7625,,3.999999999999864,4.918524442667089,-0.0119964010797922,2025-01-15 09:24:00+00:00,False,True,False
49,BTCUSDT-2025-01-15T13:23:00+00:00-49,2025-01-15 13:23:00+00:00,BTCUSDT,-1,97145.0,97300.03749999999,97145.0,96896.94,62.014999999998444,0,-2.5,97300.03749999999,,4.000000000000063,4.708538256873455,-0.4289284850440456,2025-01-15 13:23:00+00:00,False,True,False
50,BTCUSDT-2025-01-15T19:35:00+00:00-50,2025-01-15 19:35:00+00:00,BTCUSDT,-1,99534.3,99709.52500000001,99534.3,99253.94,70.09000000000063,0,-2.5,99709.52500000001,,0.0,3.3100299614780697,-3.093165929518996,2025-01-15 19:36:00+00:00,True,False,True
51,BTCUSDT-2025-01-15T19:48:00+00:00-51,2025-01-15 19:48:00+00:00,BTCUSDT,-1,99600.2,99789.37083333333,99600.2,99297.52666666666,75.66833333333489,0,-2.5,99789.37083333333,,4.0,4.3902116693461695,-0.5286227175612763,2025-01-15 19:48:00+00:00,False,True,False
52,BTCUSDT-2025-01-15T19:57:00+00:00-52,2025-01-15 19:57:00+00:00,BTCUSDT,-1,99885.6,100093.52916666667,99885.6,99552.91333333333,83.17166666666793,0,-2.5,100093.52916666667,,4.000000000000046,4.270685129150627,-3.667114201550953,2025-01-15 19:57:00+00:00,False,True,False
53,BTCUSDT-2025-01-16T02:37:00+00:00-53,2025-01-16 02:37:00+00:00,BTCUSDT,1,99611.2,99458.45833333333,99611.2,99855.58666666667,61.09666666666793,0,-2.5,99458.45833333333,,3.9999999999997775,4.55016640296788,-1.99356211468142,2025-01-16 02:37:00+00:00,False,True,False
54,BTCUSDT-2025-01-16T13:29:00+00:00-54,2025-01-16 13:29:00+00:00,BTCUSDT,1,98745.1,98543.15416666667,98745.1,99068.21333333333,80.7783333333328,1,4.0,99068.21333333333,,4.000000000000132,7.744650999649009,-1.1166360616503466,2025-01-16 13:29:00+00:00,False,True,False
55,BTCUSDT-2025-01-17T12:40:00+00:00-55,2025-01-17 12:40:00+00:00,BTCUSDT,-1,102579.2,102707.78333333333,102579.2,102373.46666666667,51.43333333333212,0,-2.5,102707.78333333333,,4.00000000000017,5.346727154893191,-1.9792611795208008,2025-01-17 12:40:00+00:00,False,True,False
56,BTCUSDT-2025-01-17T12:52:00+00:00-56,2025-01-17 12:52:00+00:00,BTCUSDT,-1,102863.9,103030.87916666665,102863.9,102596.73333333334,66.79166666666521,1,4.0,102596.73333333334,,3.9999999999999423,5.195258889582147,-0.4820960698691804,2025-01-17 12:52:00+00:00,False,True,False
57,BTCUSDT-2025-01-17T19:18:00+00:00-57,2025-01-17 19:18:00+00:00,BTCUSDT,-1,105350.0,105566.79583333334,105350.0,105003.12666666666,86.71833333333271,0,-2.5,105566.79583333334,,3.999999999999899,6.7713478503201845,0.0,2025-01-17 19:18:00+00:00,False,True,False
58,BTCUSDT-2025-01-19T14:25:00+00:00-58,2025-01-19 14:25:00+00:00,BTCUSDT,-1,105332.2,105586.22499999999,105332.2,104925.76,101.6100000000001,0,-2.5,105586.22499999999,,4.000000000000019,5.395138273791773,-0.0019683102058029,2025-01-19 14:25:00+00:00,False,True,False
59,BTCUSDT-2025-01-19T15:05:00+00:00-59,2025-01-19 15:05:00+00:00,BTCUSDT,1,104648.6,104335.77500000001,104648.6,105149.12000000001,125.1300000000003,1,4.0,105149.12000000001,,3.9999999999999063,4.465755614161169,-0.8087588907537073,2025-01-19 15:05:00+00:00,False,True,False
60,BTCUSDT-2025-01-20T05:23:00+00:00-60,2025-01-20 05:23:00+00:00,BTCUSDT,-1,102781.4,103112.12083333333,102781.4,102252.24666666666,132.2883333333336,0,-2.5,103112.12083333333,,3.999999999999898,4.801632797046713,-0.6138107416880663,2025-01-20 05:23:00+00:00,False,True,False
61,BTCUSDT-2025-01-20T16:13:00+00:00-61,2025-01-20 16:13:00+00:00,BTCUSDT,1,103813.4,103018.49583333333,103813.4,105085.24666666666,317.9616666666656,1,4.0,105085.24666666666,,3.999999999999961,5.550983609135291,-0.7007133983655968,2025-01-20 16:13:00+00:00,False,True,False
62,BTCUSDT-2025-01-21T05:33:00+00:00-62,2025-01-21 05:33:00+00:00,BTCUSDT,1,101432.1,101085.8,101432.1,101986.18000000001,138.51999999999947,0,-2.5,101085.8,,0.0,3.160554432572842,-1.4380594859948916,2025-01-21 05:34:00+00:00,True,False,True
63,BTCUSDT-2025-01-21T10:27:00+00:00-63,2025-01-21 10:27:00+00:00,BTCUSDT,-1,103098.2,103368.75,103098.2,102665.31999999999,108.2200000000002,0,-2.5,103368.75,,0.0,3.814452042136274,-2.3729440029570967,2025-01-21 10:28:00+00:00,True,False,True
64,BTCUSDT-2025-01-21T11:16:00+00:00-64,2025-01-21 11:16:00+00:00,BTCUSDT,-1,103761.2,104022.36666666667,103761.2,103343.33333333333,104.46666666666594,0,-2.5,104022.36666666667,,4.000000000000046,5.693682195277528,-0.8883216336951318,2025-01-21 11:16:00+00:00,False,True,False
65,BTCUSDT-2025-01-22T11:43:00+00:00-65,2025-01-22 11:43:00+00:00,BTCUSDT,-1,105064.1,105208.32083333333,105064.1,104833.34666666668,57.68833333333314,0,-2.5,105208.32083333333,,-2.499999999999874,2.5689769739695283,-2.568976973969024,2025-01-22 11:43:00+00:00,False,False,True
66,BTCUSDT-2025-01-24T08:11:00+00:00-66,2025-01-24 08:11:00+00:00,BTCUSDT,-1,105049.9,105197.99166666665,105049.9,104812.95333333332,59.23666666666589,0,-2.5,105197.99166666665,,3.999999999999869,4.402678521186063,-0.0033762872096951,2025-01-24 08:11:00+00:00,False,True,False
67,BTCUSDT-2025-01-24T08:16:00+00:00-67,2025-01-24 08:16:00+00:00,BTCUSDT,-1,105236.6,105384.84166666667,105236.6,104999.41333333334,59.29666666666574,0,-2.5,105384.84166666667,,0.0,3.990106245432731,-0.7993703974365324,2025-01-24 08:17:00+00:00,True,False,True
68,BTCUSDT-2025-01-25T21:48:00+00:00-68,2025-01-25 21:48:00+00:00,BTCUSDT,1,104852.0,104776.325,104852.0,104973.08,30.26999999999874,1,4.0,104973.08,,3.999999999999744,5.550049554014106,0.0,2025-01-25 21:48:00+00:00,False,True,False
69,BTCUSDT-2025-01-26T12:51:00+00:00-69,2025-01-26 12:51:00+00:00,BTCUSDT,-1,104741.9,104783.7625,104741.9,104674.91999999998,16.74500000000189,0,-2.5,104783.7625,,4.000000000000174,4.658106897580842,0.0,2025-01-26 12:51:00+00:00,False,True,False
70,BTCUSDT-2025-01-26T17:11:00+00:00-70,2025-01-26 17:11:00+00:00,BTCUSDT,-1,104946.0,104992.475,104946.0,104871.64,18.590000000001115,0,-2.5,104992.475,,4.000000000000574,4.561592253899046,0.0,2025-01-26 17:11:00+00:00,False,True,False
71,BTCUSDT-2025-01-27T12:41:00+00:00-71,2025-01-27 12:41:00+00:00,BTCUSDT,-1,99573.9,99825.69166666667,99573.9,99171.03333333333,100.71666666666717,0,-2.5,99825.69166666667,,4.0,4.446136025152932,-1.233162336587897,2025-01-27 12:41:00+00:00,False,True,False
72,BTCUSDT-2025-01-27T12:46:00+00:00-72,2025-01-27 12:46:00+00:00,BTCUSDT,-1,99817.1,100085.07916666668,99817.1,99388.33333333334,107.1916666666669,0,-2.5,100085.07916666668,,3.9999999999999543,4.2764518386070645,-0.1791184016168778,2025-01-27 12:46:00+00:00,False,True,False
73,BTCUSDT-2025-01-27T12:54:00+00:00-73,2025-01-27 12:54:00+00:00,BTCUSDT,-1,100275.3,100573.05833333333,100275.3,99798.88666666667,119.10333333333352,0,-2.5,100573.05833333333,,3.999999999999968,5.91587137219785,-0.3442388961965794,2025-01-27 12:54:00+00:00,False,True,False
74,BTCUSDT-2025-01-27T23:42:00+00:00-74,2025-01-27 23:42:00+00:00,BTCUSDT,-1,101908.0,102149.35,101908.0,101521.84,96.53999999999968,0,-2.5,102149.35,,0.0,2.7097576134245567,-1.883157240521949,2025-01-27 23:43:00+00:00,True,False,True
75,BTCUSDT-2025-01-28T03:46:00+00:00-75,2025-01-28 03:46:00+00:00,BTCUSDT,-1,102694.0,102919.89583333333,102694.0,102332.56666666667,90.35833333333188,0,-2.5,102919.89583333333,,3.999999999999914,4.918196071198023,0.0,2025-01-28 03:46:00+00:00,False,True,False
76,BTCUSDT-2025-01-29T05:08:00+00:00-76,2025-01-29 05:08:00+00:00,BTCUSDT,-1,102299.0,102405.22916666666,102299.0,102129.03333333334,42.491666666665694,1,4.0,102129.03333333334,,4.000000000000274,4.876250245146493,-3.2665228476169808,2025-01-29 05:08:00+00:00,False,True,False
77,BTCUSDT-2025-01-30T07:10:00+00:00-77,2025-01-30 07:10:00+00:00,BTCUSDT,1,105009.6,104898.66666666667,105009.6,105187.09333333334,44.37333333333348,0,-2.5,104898.66666666667,,4.000000000000284,4.079026442307679,-0.6490384615388529,2025-01-30 07:10:00+00:00,False,True,False
78,BTCUSDT-2025-01-30T22:43:00+00:00-78,2025-01-30 22:43:00+00:00,BTCUSDT,-1,105294.0,105363.68333333333,105294.0,105182.50666666667,27.87333333333469,1,4.0,105182.50666666667,,4.000000000000279,10.325281033244716,-0.0071753169102474,2025-01-30 22:43:00+00:00,False,True,False
79,BTCUSDT-2025-01-31T09:40:00+00:00-79,2025-01-31 09:40:00+00:00,BTCUSDT,-1,104268.5,104392.55416666667,104268.5,104070.01333333334,49.6216666666672,0,-2.5,104392.55416666667,,3.999999999999902,5.582238941322615,-0.0040304974307924,2025-01-31 09:40:00+00:00,False,True,False
80,BTCUSDT-2025-01-31T15:23:00+00:00-80,2025-01-31 15:23:00+00:00,BTCUSDT,-1,104959.4,105258.17916666665,104959.4,104481.35333333333,119.51166666666612,0,-2.5,105258.17916666665,,0.0,2.5403377633980906,-2.0182130057038736,2025-01-31 15:24:00+00:00,True,False,True
81,BTCUSDT-2025-01-31T18:19:00+00:00-81,2025-01-31 18:19:00+00:00,BTCUSDT,1,104413.8,104252.25833333333,104413.8,104672.26666666668,64.6166666666674,0,-2.5,104252.25833333333,,4.000000000000075,6.221305132834596,-1.0709311323189712,2025-01-31 18:19:00+00:00,False,True,False
82,BTCUSDT-2025-02-01T05:49:00+00:00-82,2025-02-01 05:49:00+00:00,BTCUSDT,-1,102503.1,102558.825,102503.1,102413.94,22.28999999999917,1,4.0,102413.94,,4.0000000000003055,5.53611484970964,0.0,2025-02-01 05:49:00+00:00,False,True,False
83,BTCUSDT-2025-02-01T11:41:00+00:00-83,2025-02-01 11:41:00+00:00,BTCUSDT,-1,101929.3,102035.21250000001,101929.3,101759.84,42.365000000000144,0,-2.5,102035.21250000001,,0.0,3.748377198159257,-0.9961052755808424,2025-02-01 11:42:00+00:00,True,False,True
84,BTCUSDT-2025-02-01T15:49:00+00:00-84,2025-02-01 15:49:00+00:00,BTCUSDT,-1,102117.0,102246.83333333333,102117.0,101909.26666666666,51.93333333333285,1,4.0,101909.26666666666,,-2.50000000000021,3.3427471116817866,-2.7304236200254755,2025-02-01 15:49:00+00:00,False,False,True
85,BTCUSDT-2025-02-02T07:30:00+00:00-85,2025-02-02 07:30:00+00:00,BTCUSDT,1,99758.0,99599.9875,99758.0,100010.81999999999,63.20499999999908,0,-2.5,99599.9875,,4.000000000000169,5.360335416501753,-1.5979748437623835,2025-02-02 07:30:00+00:00,False,True,False
86,BTCUSDT-2025-02-03T06:24:00+00:00-86,2025-02-03 06:24:00+00:00,BTCUSDT,-1,94273.1,94586.05416666667,94273.1,93772.37333333335,125.18166666666536,1,4.0,93772.37333333335,,3.999999999999946,4.04052776631314,-0.4297753930952795,2025-02-03 06:24:00+00:00,False,True,False
87,BTCUSDT-2025-02-03T07:48:00+00:00-87,2025-02-03 07:48:00+00:00,BTCUSDT,-1,95171.9,95483.16249999999,95171.9,94673.88,124.5049999999986,0,-2.5,95483.16249999999,,3.999999999999961,6.078470744146796,-0.3276976828241269,2025-02-03 07:48:00+00:00,False,True,False
88,BTCUSDT-2025-02-03T17:54:00+00:00-88,2025-02-03 17:54:00+00:00,BTCUSDT,-1,99264.6,99639.2375,99264.6,98665.18000000001,149.8550000000003,0,-2.5,99639.2375,,4.000000000000077,5.854993160054863,-0.1801741683627503,2025-02-03 17:54:00+00:00,False,True,False
89,BTCUSDT-2025-02-04T01:04:00+00:00-89,2025-02-04 01:04:00+00:00,BTCUSDT,1,100959.9,100767.80416666667,100959.9,101267.25333333333,76.8383333333329,0,-2.5,100767.80416666667,,0.0,3.99540160076353,-1.2051276489596414,2025-02-04 01:05:00+00:00,True,False,True
90,BTCUSDT-2025-02-04T07:42:00+00:00-90,2025-02-04 07:42:00+00:00,BTCUSDT,1,98557.7,98314.0625,98557.7,98947.52,97.4550000000003,0,-2.5,98314.0625,,-2.500000000000112,3.509311990149289,-2.879277615309681,2025-02-04 07:42:00+00:00,False,False,True
