event_id,risk_profile,timestamp,symbol,side,entry_price,implied_exit_price,sl_price,be_price,tp_price,y_swing_1p5,r_final,mfe_r,mae_r,exit_time,hit_be,hit_tp,hit_sl,p_hat
BTCUSDT-2025-03-14T02:48:00+00:00-182,strategy,2025-03-14 02:48:00+00:00,BTCUSDT,-1,81885.20000000001,82033.47916666667,82033.47916666667,81885.20000000001,81647.95333333335,,-2.5000000000001634,1.7433332396665857,-3.466434372101825,2025-03-14 02:48:00+00:00,False,False,True,0.0065852539899487
BTCUSDT-2025-03-14T02:58:00+00:00-183,strategy,2025-03-14 02:58:00+00:00,BTCUSDT,-1,82233.8,81963.53333333334,82402.71666666666,82233.8,81963.53333333334,,4.000000000000014,4.67094227923056,-0.4499259990132421,2025-03-14 02:58:00+00:00,False,True,False,0.9965389421269644
BTCUSDT-2025-03-14T20:16:00+00:00-184,strategy,2025-03-14 20:16:00+00:00,BTCUSDT,1,84112.1,83952.675,83952.675,84112.1,84367.18000000001,,3.999999999999802,5.065077622706606,-0.831111808060217,2025-03-14 20:16:00+00:00,False,True,False,0.9949525998547806
BTCUSDT-2025-03-14T23:41:00+00:00-185,strategy,2025-03-14 23:41:00+00:00,BTCUSDT,1,83995.0,83899.91666666667,83899.91666666667,83995.0,84147.13333333333,,3.999999999999949,4.338299737072743,-0.2629272567922874,2025-03-14 23:41:00+00:00,False,True,False,0.9751656569639214
BTCUSDT-2025-03-15T10:20:00+00:00-186,strategy,2025-03-15 10:20:00+00:00,BTCUSDT,1,83707.8,83624.95,83624.95,83707.8,83840.36,,3.999999999999824,4.465902232950999,-3.789981894991023,2025-03-15 10:20:00+00:00,False,True,False,0.966835373838371
BTCUSDT-2025-03-15T23:57:00+00:00-187,strategy,2025-03-15 23:57:00+00:00,BTCUSDT,1,84286.1,84244.15833333334,84244.15833333334,84286.1,84353.20666666668,,3.99999999999948,4.470494734750556,-0.011921319293362,2025-03-15 23:57:00+00:00,False,True,False,0.4630749319622592
BTCUSDT-2025-03-16T00:56:00+00:00-188,strategy,2025-03-16 00:56:00+00:00,BTCUSDT,1,84183.0,84119.75,84119.75,84183.0,84284.2,,4.000000000000498,4.411067193676161,-0.2371541501976307,2025-03-16 00:56:00+00:00,False,True,False,0.9498653088708712
BTCUSDT-2025-03-16T06:11:00+00:00-189,strategy,2025-03-16 06:11:00+00:00,BTCUSDT,-1,84349.5,84282.70666666667,84391.24583333333,84349.5,84282.70666666667,,4.000000000000116,6.467711348438006,0.0,2025-03-16 06:11:00+00:00,False,True,False,0.9961108995954274
BTCUSDT-2025-03-16T09:19:00+00:00-190,strategy,2025-03-16 09:19:00+00:00,BTCUSDT,1,84080.0,84024.6125,84024.6125,84080.0,84168.62,,3.999999999999781,8.639133378469591,0.0,2025-03-16 09:19:00+00:00,False,True,False,0.9999721141311514
BTCUSDT-2025-03-16T21:48:00+00:00-191,strategy,2025-03-16 21:48:00+00:00,BTCUSDT,1,82641.6,82497.79166666667,82497.79166666667,82641.6,82871.69333333334,,3.999999999999848,5.291765660311688,-0.2364257982269091,2025-03-16 21:48:00+00:00,False,True,False,0.9999527955344628
BTCUSDT-2025-03-16T22:03:00+00:00-192,strategy,2025-03-16 22:03:00+00:00,BTCUSDT,1,82602.40000000001,82455.4125,82455.4125,82602.40000000001,82837.58,,3.999999999999885,4.408538140998091,-0.044221447402089,2025-03-16 22:03:00+00:00,False,True,False,0.9721141869423594
BTCUSDT-2025-03-17T15:51:00+00:00-193,strategy,2025-03-17 15:51:00+00:00,BTCUSDT,-1,83523.20000000001,83766.67916666668,83766.67916666668,83523.20000000001,83133.63333333335,,0.0,3.3165055189529977,-1.9529391631725863,2025-03-17 15:52:00+00:00,True,False,True,0.3034690427665883
BTCUSDT-2025-03-17T17:33:00+00:00-194,strategy,2025-03-17 17:33:00+00:00,BTCUSDT,-1,84175.0,84391.46666666667,84391.46666666667,84175.0,83828.65333333334,,4.000000000000124,5.4835232522326685,-5.287188173698638,2025-03-17 17:33:00+00:00,False,True,False,0.9982603408027032
BTCUSDT-2025-03-18T16:46:00+00:00-195,strategy,2025-03-18 16:46:00+00:00,BTCUSDT,1,81561.40000000001,81897.28666666667,81351.47083333334,81561.40000000001,81897.28666666667,,3.99999999999992,4.384812337494605,-0.4477700811782468,2025-03-18 16:46:00+00:00,False,True,False,0.1397631288494596
BTCUSDT-2025-03-18T21:35:00+00:00-196,strategy,2025-03-18 21:35:00+00:00,BTCUSDT,1,81903.0,82036.86666666667,81819.33333333333,81903.0,82036.86666666667,,4.000000000000087,6.38844621513914,-0.1015936254978347,2025-03-18 21:35:00+00:00,False,True,False,0.999719938551601
BTCUSDT-2025-03-19T15:42:00+00:00-197,strategy,2025-03-19 15:42:00+00:00,BTCUSDT,-1,84621.8,84797.18333333333,84797.18333333333,84621.8,84341.18666666668,,4.0000000000001386,4.578542240806039,-0.5274161360828683,2025-03-19 15:42:00+00:00,False,True,False,0.9453169807882796
BTCUSDT-2025-03-19T22:41:00+00:00-198,strategy,2025-03-19 22:41:00+00:00,BTCUSDT,-1,86177.6,86319.6375,86319.6375,86177.6,85950.34000000001,,4.000000000000256,9.388365748482542,-0.292176361875862,2025-03-19 22:41:00+00:00,False,True,False,0.999920363672836
BTCUSDT-2025-03-19T23:26:00+00:00-199,strategy,2025-03-19 23:26:00+00:00,BTCUSDT,-1,86748.90000000001,86955.15000000001,86955.15000000001,86748.90000000001,86418.90000000001,,4.000000000000059,7.658181818182142,-0.6424242424238991,2025-03-19 23:26:00+00:00,False,True,False,0.996453268138894
BTCUSDT-2025-03-20T12:18:00+00:00-200,strategy,2025-03-20 12:18:00+00:00,BTCUSDT,-1,85468.1,85278.36666666667,85586.68333333333,85468.1,85278.36666666667,,0.0,3.8917779339425183,-0.7125790583272354,2025-03-20 12:19:00+00:00,True,False,True,0.2516990597225516
BTCUSDT-2025-03-21T03:16:00+00:00-201,strategy,2025-03-21 03:16:00+00:00,BTCUSDT,1,84249.20000000001,84405.23333333335,84151.67916666667,84249.20000000001,84405.23333333335,,3.9999999999997007,8.162358470411204,-0.0102542191845316,2025-03-21 03:16:00+00:00,False,True,False,0.9999889682271714
BTCUSDT-2025-03-21T17:43:00+00:00-202,strategy,2025-03-21 17:43:00+00:00,BTCUSDT,-1,84060.90000000001,84200.27916666667,84200.27916666667,84060.90000000001,83837.89333333334,,3.999999999999809,4.337090072046041,-0.405369047262748,2025-03-21 17:43:00+00:00,False,True,False,0.0414764513547032
BTCUSDT-2025-03-21T18:17:00+00:00-203,strategy,2025-03-21 18:17:00+00:00,BTCUSDT,-1,84043.90000000001,84176.05833333335,84176.05833333335,84043.90000000001,83832.44666666667,,4.000000000000074,4.672425751939487,-0.6507345986504949,2025-03-21 18:17:00+00:00,False,True,False,0.9547969351134672
BTCUSDT-2025-03-21T21:36:00+00:00-204,strategy,2025-03-21 21:36:00+00:00,BTCUSDT,-1,84510.20000000001,84395.68000000002,84581.77500000001,84510.20000000001,84395.68000000002,,-2.499999999999619,2.4938875305633887,-2.6196297589932853,2025-03-21 21:36:00+00:00,False,False,True,0.4848485131362135
BTCUSDT-2025-03-22T16:52:00+00:00-205,strategy,2025-03-22 16:52:00+00:00,BTCUSDT,-1,84105.0,84141.0125,84141.0125,84105.0,84047.38,,3.999999999999596,5.817424505379151,-3.471017007983269,2025-03-22 16:52:00+00:00,False,True,False,0.9672424924955132
BTCUSDT-2025-03-23T20:08:00+00:00-206,strategy,2025-03-23 20:08:00+00:00,BTCUSDT,-1,85119.0,85167.96666666666,85167.96666666666,85119.0,85040.65333333334,,4.000000000000695,4.921715452688681,0.0,2025-03-23 20:08:00+00:00,False,True,False,0.9983270894740314
BTCUSDT-2025-03-23T20:17:00+00:00-207,strategy,2025-03-23 20:17:00+00:00,BTCUSDT,-1,85136.3,85185.03333333334,85185.03333333334,85136.3,85058.32666666668,,3.999999999999651,5.8276333789331645,-0.0102599179197606,2025-03-23 20:17:00+00:00,False,True,False,0.9999931800089148
BTCUSDT-2025-03-25T01:27:00+00:00-208,strategy,2025-03-25 01:27:00+00:00,BTCUSDT,1,87095.8,86984.7,86984.7,87095.8,87273.56,,4.000000000000196,4.414941494149008,-0.2025202520252018,2025-03-25 01:27:00+00:00,False,True,False,0.6050000647900307
BTCUSDT-2025-03-26T03:03:00+00:00-209,strategy,2025-03-26 03:03:00+00:00,BTCUSDT,1,87266.0,87176.04583333334,87176.04583333334,87266.0,87409.92666666667,,4.000000000000162,4.674602806985564,-0.011116772430243,2025-03-26 03:03:00+00:00,False,True,False,0.9995726524316694
BTCUSDT-2025-03-26T10:25:00+00:00-210,strategy,2025-03-26 10:25:00+00:00,BTCUSDT,-1,88180.40000000001,88065.12000000001,88252.45000000001,88180.40000000001,88065.12000000001,,4.0,5.392088827204193,-0.0069396252596301,2025-03-26 10:25:00+00:00,False,True,False,0.9998833373627596
BTCUSDT-2025-03-28T06:53:00+00:00-211,strategy,2025-03-28 06:53:00+00:00,BTCUSDT,1,85677.40000000001,85534.21666666667,85534.21666666667,85677.40000000001,85906.49333333335,,4.000000000000254,4.518682341985508,-0.4330112908861072,2025-03-28 06:53:00+00:00,False,True,False,0.9034256949036784
BTCUSDT-2025-03-29T01:26:00+00:00-212,strategy,2025-03-29 01:26:00+00:00,BTCUSDT,1,84190.3,84335.31333333334,84099.66666666667,84190.3,84335.31333333334,,0.0,3.8948142699517896,-0.755792570797943,2025-03-29 01:27:00+00:00,True,False,True,0.3814889684855396
BTCUSDT-2025-03-29T08:22:00+00:00-213,strategy,2025-03-29 08:22:00+00:00,BTCUSDT,1,83700.8,83826.85333333333,83622.01666666666,83700.8,83826.85333333333,,4.000000000000338,4.455257034059466,-0.0507721599324884,2025-03-29 08:22:00+00:00,False,True,False,0.9834927592919174
BTCUSDT-2025-03-30T16:28:00+00:00-214,strategy,2025-03-30 16:28:00+00:00,BTCUSDT,1,82641.6,82544.75833333335,82544.75833333335,82641.6,82796.54666666668,,3.99999999999975,5.395404870493114,0.0,2025-03-30 16:28:00+00:00,False,True,False,0.9999983484729272
BTCUSDT-2025-03-31T04:22:00+00:00-215,strategy,2025-03-31 04:22:00+00:00,BTCUSDT,1,81368.1,81591.99333333335,81228.16666666667,81368.1,81591.99333333335,,4.000000000000122,4.841591233920902,-0.1107670319201695,2025-03-31 04:22:00+00:00,False,True,False,0.9860277745808584
BTCUSDT-2025-03-31T09:09:00+00:00-216,strategy,2025-03-31 09:09:00+00:00,BTCUSDT,1,81687.20000000001,81562.68750000001,81562.68750000001,81687.20000000001,81886.42000000001,,4.000000000000097,4.003614094969757,-0.5541612287930013,2025-03-31 09:09:00+00:00,False,True,False,0.1670735115765562
BTCUSDT-2025-03-31T11:49:00+00:00-217,strategy,2025-03-31 11:49:00+00:00,BTCUSDT,-1,82125.3,81914.28666666667,82257.18333333333,82125.3,81914.28666666667,,4.000000000000074,4.208264880576291,-0.2995071401489027,2025-03-31 11:49:00+00:00,False,True,False,0.2532560472955208
BTCUSDT-2025-04-01T05:17:00+00:00-218,strategy,2025-04-01 05:17:00+00:00,BTCUSDT,-1,83220.8,83307.28333333334,83307.28333333334,83220.8,83082.42666666667,,-2.5000000000001577,0.5608016958950048,-3.850452881094189,2025-04-01 05:17:00+00:00,False,False,True,0.0004255286809061
BTCUSDT-2025-04-01T08:27:00+00:00-219,strategy,2025-04-01 08:27:00+00:00,BTCUSDT,-1,83795.40000000001,83917.56666666668,83917.56666666668,83795.40000000001,83599.93333333335,,4.000000000000199,4.723055934516093,-0.4338335607090604,2025-04-01 08:27:00+00:00,False,True,False,0.998739501444896
BTCUSDT-2025-04-01T18:04:00+00:00-220,strategy,2025-04-01 18:04:00+00:00,BTCUSDT,1,84788.70000000001,84616.75833333335,84616.75833333335,84788.70000000001,85063.80666666667,,0.0,2.768380749284634,-2.1984200067854287,2025-04-01 18:05:00+00:00,True,False,True,0.0007345808458471
BTCUSDT-2025-04-01T20:50:00+00:00-221,strategy,2025-04-01 20:50:00+00:00,BTCUSDT,-1,85170.5,85305.83333333333,85305.83333333333,85170.5,84953.96666666667,,0.0,3.64655172413784,-3.9568965517243706,2025-04-01 20:51:00+00:00,True,False,True,0.3040573560898424
BTCUSDT-2025-04-03T04:43:00+00:00-222,strategy,2025-04-03 04:43:00+00:00,BTCUSDT,-1,83683.6,83801.44166666667,83801.44166666667,83683.6,83495.05333333334,,3.999999999999897,5.040661905098777,-0.0042429814012277,2025-04-03 04:43:00+00:00,False,True,False,0.9800096542187154
BTCUSDT-2025-04-03T19:05:00+00:00-223,strategy,2025-04-03 19:05:00+00:00,BTCUSDT,-1,82259.0,81906.86666666667,82479.08333333333,82259.0,81906.86666666667,,3.999999999999945,4.16660355925769,-0.5747822794396676,2025-04-03 19:05:00+00:00,False,True,False,0.905535808540215
BTCUSDT-2025-04-03T23:45:00+00:00-224,strategy,2025-04-03 23:45:00+00:00,BTCUSDT,-1,82914.90000000001,83045.72083333334,83045.72083333334,82914.90000000001,82705.58666666667,,0.0,2.862693887951335,-5.159728636493238,2025-04-03 23:46:00+00:00,True,False,True,0.0100331756964573
BTCUSDT-2025-04-03T23:46:00+00:00-225,strategy,2025-04-03 23:46:00+00:00,BTCUSDT,-1,83020.1,83152.63750000001,83152.63750000001,83020.1,82808.04,,0.0,3.964915589927497,-1.1242101292082465,2025-04-03 23:47:00+00:00,True,False,True,0.7341694024247886
BTCUSDT-2025-04-03T23:48:00+00:00-226,strategy,2025-04-03 23:48:00+00:00,BTCUSDT,-1,83259.90000000001,83035.61333333334,83400.07916666668,83259.90000000001,83035.61333333334,,4.000000000000173,8.203786820438465,-0.5136283922359072,2025-04-03 23:48:00+00:00,False,True,False,0.9998562943450676
BTCUSDT-2025-04-06T13:16:00+00:00-227,strategy,2025-04-06 13:16:00+00:00,BTCUSDT,1,82618.0,82495.2125,82495.2125,82618.0,82814.46,,3.9999999999998224,4.430418405782453,0.0,2025-04-06 13:16:00+00:00,False,True,False,0.8184472863844805
BTCUSDT-2025-04-06T17:43:00+00:00-228,strategy,2025-04-06 17:43:00+00:00,BTCUSDT,1,81077.6,80857.67916666667,80857.67916666667,81077.6,81429.47333333334,,3.9999999999998783,5.338284609991976,-1.7642712339669036,2025-04-06 17:43:00+00:00,False,True,False,0.99910952030493
BTCUSDT-2025-04-10T03:06:00+00:00-229,strategy,2025-04-10 03:06:00+00:00,BTCUSDT,1,81918.3,81796.50833333333,81796.50833333333,81918.3,82113.16666666667,,4.0000000000001,4.938761546356677,-0.5378036264114684,2025-04-10 03:06:00+00:00,False,True,False,0.9996316370076288
BTCUSDT-2025-04-10T03:09:00+00:00-230,strategy,2025-04-10 03:09:00+00:00,BTCUSDT,1,81935.70000000001,81810.29166666669,81810.29166666669,81935.70000000001,82136.35333333335,,3.999999999999788,4.074689348128783,-0.3668017808496932,2025-04-10 03:09:00+00:00,False,True,False,0.3358147815430731
BTCUSDT-2025-04-10T06:02:00+00:00-231,strategy,2025-04-10 06:02:00+00:00,BTCUSDT,-1,82237.5,82034.43333333333,82364.41666666666,82237.5,82034.43333333333,,3.9999999999997695,7.682206172029037,-0.4136572554169481,2025-04-10 06:02:00+00:00,False,True,False,0.9999246389697648
BTCUSDT-2025-04-10T13:37:00+00:00-232,strategy,2025-04-10 13:37:00+00:00,BTCUSDT,1,80917.40000000001,80604.31666666668,80604.31666666668,80917.40000000001,81418.33333333334,,3.999999999999907,9.31700825126425,-0.9486292254459776,2025-04-10 13:37:00+00:00,False,True,False,0.999949521825274
BTCUSDT-2025-04-11T06:46:00+00:00-233,strategy,2025-04-11 06:46:00+00:00,BTCUSDT,-1,81253.20000000001,81041.26666666668,81385.65833333334,81253.20000000001,81041.26666666668,,3.999999999999744,4.737338785782242,-2.8763762189361137,2025-04-11 06:46:00+00:00,False,True,False,0.9753588940673378
BTCUSDT-2025-04-11T08:05:00+00:00-234,strategy,2025-04-11 08:05:00+00:00,BTCUSDT,-1,81652.5,81849.81666666667,81849.81666666667,81652.5,81336.79333333333,,4.000000000000025,12.753610946870728,-4.720837908607272,2025-04-11 08:05:00+00:00,False,True,False,0.9241479781755052
BTCUSDT-2025-04-11T09:25:00+00:00-235,strategy,2025-04-11 09:25:00+00:00,BTCUSDT,-1,81867.1,82055.54166666667,82055.54166666667,81867.1,81565.59333333334,,0.0,3.4917967540797177,-1.6291513731038365,2025-04-11 09:26:00+00:00,True,False,True,0.5699137938827536
BTCUSDT-2025-04-11T13:34:00+00:00-236,strategy,2025-04-11 13:34:00+00:00,BTCUSDT,-1,82408.1,82615.49166666667,82615.49166666667,82408.1,82076.27333333335,,3.999999999999977,5.031542572427718,-0.2844858761599673,2025-04-11 13:34:00+00:00,False,True,False,0.0389830413095721
BTCUSDT-2025-04-11T17:44:00+00:00-237,strategy,2025-04-11 17:44:00+00:00,BTCUSDT,-1,83912.20000000001,84187.1125,84187.1125,83912.20000000001,83472.34000000003,,0.0,2.83908516346126,-1.596871731914518,2025-04-11 17:45:00+00:00,True,False,True,0.0220191902618248
BTCUSDT-2025-04-12T11:19:00+00:00-238,strategy,2025-04-12 11:19:00+00:00,BTCUSDT,-1,83608.3,83488.06000000001,83683.45,83608.3,83488.06000000001,,3.999999999999774,5.54890219560948,-0.1929474384560372,2025-04-12 11:19:00+00:00,False,True,False,0.9998799524301544
BTCUSDT-2025-04-12T11:29:00+00:00-239,strategy,2025-04-12 11:29:00+00:00,BTCUSDT,-1,83559.90000000001,83441.04666666668,83634.18333333333,83559.90000000001,83441.04666666668,,0.0,3.6145389275307127,-1.1375364595015784,2025-04-12 11:30:00+00:00,True,False,True,0.9812154410523656
BTCUSDT-2025-04-12T12:35:00+00:00-240,strategy,2025-04-12 12:35:00+00:00,BTCUSDT,-1,83740.0,83817.375,83817.375,83740.0,83616.2,,3.999999999999718,4.743134087237215,-0.1938610662358688,2025-04-12 12:35:00+00:00,False,True,False,0.9058498779951988
BTCUSDT-2025-04-12T20:33:00+00:00-241,strategy,2025-04-12 20:33:00+00:00,BTCUSDT,-1,85421.3,85561.825,85561.825,85421.3,85196.46,,4.0,4.650418075075578,-1.0211706102116185,2025-04-12 20:33:00+00:00,False,True,False,0.9960144420618195
BTCUSDT-2025-04-12T20:38:00+00:00-242,strategy,2025-04-12 20:38:00+00:00,BTCUSDT,-1,85573.6,85719.67083333334,85719.67083333334,85573.6,85339.88666666667,,3.999999999999834,4.980460393074244,-0.8146732464268662,2025-04-12 20:38:00+00:00,False,True,False,0.998748527497184
BTCUSDT-2025-04-13T01:06:00+00:00-243,strategy,2025-04-13 01:06:00+00:00,BTCUSDT,-1,85555.40000000001,85670.45833333334,85670.45833333334,85555.40000000001,85371.30666666667,,3.999999999999768,5.857898167596255,-0.3041935250229054,2025-04-13 01:06:00+00:00,False,True,False,0.999908505402456
BTCUSDT-2025-04-13T11:31:00+00:00-244,strategy,2025-04-13 11:31:00+00:00,BTCUSDT,1,84338.3,84216.35,84216.35,84338.3,84533.42,,3.999999999999961,5.37105371053718,-0.0041000410006487,2025-04-13 11:31:00+00:00,False,True,False,0.9946826683705374
BTCUSDT-2025-04-14T05:40:00+00:00-245,strategy,2025-04-14 05:40:00+00:00,BTCUSDT,1,84334.6,84190.62916666668,84190.62916666668,84334.6,84564.95333333334,,4.000000000000068,4.007756200619218,-0.4653720371606171,2025-04-14 05:40:00+00:00,False,True,False,0.0374078470808363
BTCUSDT-2025-04-14T06:06:00+00:00-246,strategy,2025-04-14 06:06:00+00:00,BTCUSDT,1,84333.0,84179.73333333334,84179.73333333334,84333.0,84578.22666666667,,0.0,3.7157459765114016,-1.768160069595412,2025-04-14 06:07:00+00:00,True,False,True,0.9332503162728708
BTCUSDT-2025-04-15T02:58:00+00:00-247,strategy,2025-04-15 02:58:00+00:00,BTCUSDT,-1,85090.0,85229.32916666666,85229.32916666666,85090.0,84867.07333333333,,4.0,4.166392535662168,-2.1101109482940164,2025-04-15 02:58:00+00:00,False,True,False,0.9652664104431916
BTCUSDT-2025-04-15T05:38:00+00:00-248,strategy,2025-04-15 05:38:00+00:00,BTCUSDT,-1,85811.0,85604.11333333334,85940.30416666667,85811.0,85604.11333333334,,3.999999999999982,5.332388102987114,0.0,2025-04-15 05:38:00+00:00,False,True,False,0.9994842553732206
BTCUSDT-2025-04-15T18:15:00+00:00-249,strategy,2025-04-15 18:15:00+00:00,BTCUSDT,1,84242.70000000001,84070.54166666667,84070.54166666667,84242.70000000001,84518.15333333335,,3.999999999999972,5.149329590008729,-4.2263174098552163e-13,2025-04-15 18:15:00+00:00,False,True,False,0.9998197006589816
BTCUSDT-2025-04-15T22:47:00+00:00-250,strategy,2025-04-15 22:47:00+00:00,BTCUSDT,1,83680.3,83526.3875,83526.3875,83680.3,83926.56,,4.000000000000126,4.054251603995846,-0.9615853163325148,2025-04-15 22:47:00+00:00,False,True,False,0.566678023460757
BTCUSDT-2025-04-16T00:05:00+00:00-251,strategy,2025-04-16 00:05:00+00:00,BTCUSDT,1,83504.70000000001,83388.43333333335,83388.43333333335,83504.70000000001,83690.72666666668,,4.0,4.790711009173922,-1.1654243119268215,2025-04-16 00:05:00+00:00,False,True,False,0.8680879313002868
BTCUSDT-2025-04-16T04:16:00+00:00-252,strategy,2025-04-16 04:16:00+00:00,BTCUSDT,1,83517.6,83436.58750000001,83436.58750000001,83517.6,83647.22,,3.99999999999982,6.357043666100853,-0.006171887054826,2025-04-16 04:16:00+00:00,False,True,False,0.9999973584674116
BTCUSDT-2025-04-17T10:12:00+00:00-253,strategy,2025-04-17 10:12:00+00:00,BTCUSDT,1,84261.3,84185.62916666667,84185.62916666667,84261.3,84382.37333333334,,3.999999999999841,10.294587302461066,-1.3941963548266003,2025-04-17 10:12:00+00:00,False,True,False,0.9999921873420892
BTCUSDT-2025-04-17T16:31:00+00:00-254,strategy,2025-04-17 16:31:00+00:00,BTCUSDT,-1,84946.3,85136.37916666667,85136.37916666667,84946.3,84642.17333333334,,0.0,3.574826278524636,-0.875950809969633,2025-04-17 16:32:00+00:00,True,False,True,0.1564835950970625
BTCUSDT-2025-04-17T22:35:00+00:00-255,strategy,2025-04-17 22:35:00+00:00,BTCUSDT,1,84870.3,84791.675,84791.675,84870.3,84996.09999999999,,3.9999999999998153,5.958664546899932,-0.0508744038157677,2025-04-17 22:35:00+00:00,False,True,False,0.9995318866614438
BTCUSDT-2025-04-18T11:02:00+00:00-256,strategy,2025-04-18 11:02:00+00:00,BTCUSDT,1,84461.0,84536.66,84413.7125,84461.0,84536.66,,3.999999999999795,5.857784826855806,-0.5604017975154527,2025-04-18 11:02:00+00:00,False,True,False,0.999921778779836
BTCUSDT-2025-04-18T13:05:00+00:00-257,strategy,2025-04-18 13:05:00+00:00,BTCUSDT,1,84507.70000000001,84453.70416666668,84453.70416666668,84507.70000000001,84594.09333333334,,4.000000000000494,5.148545412454053,-0.0462998688183876,2025-04-18 13:05:00+00:00,False,True,False,0.606478733467965
BTCUSDT-2025-04-18T17:32:00+00:00-258,strategy,2025-04-18 17:32:00+00:00,BTCUSDT,-1,84443.8,84483.97083333334,84483.97083333334,84443.8,84379.52666666666,,4.000000000000362,7.841510216781734,0.0,2025-04-18 17:32:00+00:00,False,True,False,0.9908273600157272
BTCUSDT-2025-04-18T20:05:00+00:00-259,strategy,2025-04-18 20:05:00+00:00,BTCUSDT,-1,84584.3,84522.88666666667,84622.68333333333,84584.3,84522.88666666667,,3.999999999999874,5.340859748154682,0.0,2025-04-18 20:05:00+00:00,False,True,False,0.9813231725219792
BTCUSDT-2025-04-18T20:17:00+00:00-260,strategy,2025-04-18 20:17:00+00:00,BTCUSDT,1,84444.3,84516.08666666667,84399.43333333333,84444.3,84516.08666666667,,3.999999999999189,5.059435364040942,-0.0111441307584495,2025-04-18 20:17:00+00:00,False,True,False,0.9987226451820026
BTCUSDT-2025-04-19T21:06:00+00:00-261,strategy,2025-04-19 21:06:00+00:00,BTCUSDT,-1,85224.3,85264.66666666667,85264.66666666667,85224.3,85159.71333333333,,4.00000000000006,4.471511147812299,-0.0123864574720807,2025-04-19 21:06:00+00:00,False,True,False,0.9989679125296024
BTCUSDT-2025-04-20T05:25:00+00:00-262,strategy,2025-04-20 05:25:00+00:00,BTCUSDT,1,85116.90000000001,85088.37916666668,85088.37916666668,85116.90000000001,85162.53333333334,,3.999999999999831,5.2417823228623845,-2.5511027427377976e-12,2025-04-20 05:25:00+00:00,False,True,False,0.995853918094241
BTCUSDT-2025-04-20T06:13:00+00:00-263,strategy,2025-04-20 06:13:00+00:00,BTCUSDT,1,85080.1,85053.48333333334,85053.48333333334,85080.1,85122.68666666668,,4.000000000000092,6.480901690669682,-0.0187852222928896,2025-04-20 06:13:00+00:00,False,True,False,0.9994886649456748
BTCUSDT-2025-04-20T10:37:00+00:00-264,strategy,2025-04-20 10:37:00+00:00,BTCUSDT,1,84335.0,84292.73333333332,84292.73333333332,84335.0,84402.62666666668,,4.000000000000229,5.713722397476062,0.0,2025-04-20 10:37:00+00:00,False,True,False,0.999950359805055
BTCUSDT-2025-04-20T18:54:00+00:00-265,strategy,2025-04-20 18:54:00+00:00,BTCUSDT,-1,84539.0,84576.57083333333,84576.57083333333,84539.0,84478.88666666666,,4.0000000000002585,6.161694576910191,0.0,2025-04-20 18:54:00+00:00,False,True,False,0.9984039370390988
BTCUSDT-2025-04-21T12:21:00+00:00-266,strategy,2025-04-21 12:21:00+00:00,BTCUSDT,-1,87498.0,87235.22666666667,87662.23333333334,87498.0,87235.22666666667,,3.999999999999823,6.582098640146181,-0.3653338745687106,2025-04-21 12:21:00+00:00,False,True,False,0.9998207521327328
BTCUSDT-2025-04-21T21:27:00+00:00-267,strategy,2025-04-21 21:27:00+00:00,BTCUSDT,1,87135.8,87060.03333333334,87060.03333333334,87135.8,87257.02666666667,,3.99999999999952,5.31236251649791,0.0,2025-04-21 21:27:00+00:00,False,True,False,0.9999523554474288
BTCUSDT-2025-04-22T07:31:00+00:00-268,strategy,2025-04-22 07:31:00+00:00,BTCUSDT,-1,88377.70000000001,88457.99166666668,88457.99166666668,88377.70000000001,88249.23333333335,,4.000000000000242,5.735339906590918,-1.3886870783594203,2025-04-22 07:31:00+00:00,False,True,False,0.9586450205426288
BTCUSDT-2025-04-22T08:05:00+00:00-269,strategy,2025-04-22 08:05:00+00:00,BTCUSDT,-1,88507.3,88602.51666666666,88602.51666666666,88507.3,88354.95333333335,,0.0,3.948888499912584,-0.908454402240716,2025-04-22 08:06:00+00:00,True,False,True,0.9549513595406952
BTCUSDT-2025-04-22T11:47:00+00:00-270,strategy,2025-04-22 11:47:00+00:00,BTCUSDT,-1,88578.3,88655.90833333333,88655.90833333333,88578.3,88454.12666666668,,4.000000000000438,4.967250080533259,-0.3994416407171131,2025-04-22 11:47:00+00:00,False,True,False,0.999143102524042
BTCUSDT-2025-04-22T17:31:00+00:00-271,strategy,2025-04-22 17:31:00+00:00,BTCUSDT,-1,91052.2,91239.47916666669,91239.47916666669,91052.2,90752.55333333332,,3.999999999999949,4.330433621821111,-1.051905577680596,2025-04-22 17:31:00+00:00,False,True,False,0.97073012277928
BTCUSDT-2025-04-22T18:01:00+00:00-272,strategy,2025-04-22 18:01:00+00:00,BTCUSDT,-1,91507.8,91160.88666666666,91724.62083333332,91507.8,91160.88666666666,,-2.499999999999944,2.492841631915853,-4.123220016526713,2025-04-22 18:01:00+00:00,False,False,True,0.8858970241379837
BTCUSDT-2025-04-23T06:23:00+00:00-273,strategy,2025-04-23 06:23:00+00:00,BTCUSDT,-1,93778.6,93584.42666666668,93899.95833333334,93778.6,93584.42666666668,,4.00000000000008,5.796882510472154,-0.0041200302131951,2025-04-23 06:23:00+00:00,False,True,False,0.9999043968480998
