timestamp,idx,symbol,side,open,high,low,close,atr,atr_pct,rel_vol,imbalance,imbalance_z,shockflip_z,shock_intensity_z,range_atr,donchian_loc,price_flow_div,prior_flow_sign,div_score,trend_dir,trend_aligned,trend_slope,stall_flag,mfe6_atr,mfe10_atr,mfe20_atr,mfe30_atr,mfe60_atr,mfe120_atr,mfe240_atr,did_snap_H6_K0_5,did_snap_H6_K0_75,did_snap_H6_K1_0,did_snap_H10_K0_5,did_snap_H10_K0_75,did_snap_H10_K1_0,did_snap_H20_K0_5,did_snap_H20_K0_75,did_snap_H20_K1_0,did_snap_H30_K0_5,did_snap_H30_K0_75,did_snap_H30_K1_0,did_snap_H60_K0_5,did_snap_H60_K0_75,did_snap_H60_K1_0,did_snap_H120_K0_5,did_snap_H120_K0_75,did_snap_H120_K1_0,did_snap_H240_K0_5,did_snap_H240_K0_75,did_snap_H240_K1_0,barrier_y_H30_R4p0_sl2p5,did_snap,shock_intensity_z_decile,div_score_decile,rel_vol_decile
2024-06-29 17:17:00+00:00,13997,BTCUSDT,1,60989.0,60989.0,60947.700000000004,60958.200000000004,16.85833333333394,0.2299700160379332,1.087820379804392,-0.8727797570833804,-1.852796261413563,-1.852796261413563,2.4498269894737117,2.4498269894737117,0.18732261116278295,-0.07760995818132585,-1,0.0,-1,0,-7.075344540104685e-06,1,0.9787444389520162,1.9634206623824433,3.606524962925959,3.606524962925959,6.513099357389522,7.865546218487027,8.22145328719685,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,0
2024-06-29 18:56:00+00:00,14096,BTCUSDT,-1,61007.4,61047.8,61007.3,61047.700000000004,10.546666666667322,0.13688027334216582,1.454038499731924,0.8994512030970776,1.9809950750356313,1.9809950750356313,3.8400758529858474,3.8400758529858474,0.8473684210462933,-0.08450267562196415,-1,0.0,-1,1,2.1573418099052334e-06,1,1.839443742098633,1.839443742098633,1.839443742098633,1.839443742098633,11.529709228823418,11.529709228823418,15.60682680151596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,2,0
2024-06-30 13:29:00+00:00,809,BTCUSDT,-1,61545.5,61648.4,61545.4,61634.8,30.2283333333328,0.2467052506798689,3.7624954774977084,0.781853350367374,1.9511103562515797,1.9511103562515797,3.40739923901178,3.40739923901178,0.9245001492064251,0.018118586103150328,1,0.0,-1,1,-2.304607841541184e-06,1,1.769862711584086,1.769862711584086,2.4215691679990643,2.4215691679990643,2.6233665986658536,3.8870816562828057,3.8870816562828057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,2,5
2024-07-01 04:31:00+00:00,1711,BTCUSDT,1,63347.0,63347.0,63278.700000000004,63299.9,26.113333333333987,0.17620807475071473,3.520342604163357,-0.6671681920606873,-1.963447104419676,-1.963447104419676,2.6155220831265664,2.6155220831265664,0.11387657688335237,-0.16660407464750487,-1,0.0,1,1,3.933735552563711e-05,1,0.2795506765382714,0.2795506765382714,0.2795506765382714,0.2795506765382714,4.369415368904609,5.388052080674018,5.388052080674018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,3,2,4
2024-07-01 17:28:00+00:00,2488,BTCUSDT,-1,63275.9,63371.200000000004,63266.9,63321.700000000004,43.69333333333343,0.483299630430235,5.4703840720011545,0.60088316597232,1.833369261724541,1.833369261724541,2.387091852249365,2.387091852249365,0.9056244041927443,0.1295250760677789,1,0.0,1,0,2.9709791322167037e-05,0,1.2427525175466003,1.2427525175466003,1.2427525175466003,1.2427525175466003,1.2427525175466003,1.2427525175466003,6.282422947818112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,7
2024-07-02 06:04:00+00:00,3244,BTCUSDT,1,63010.0,63010.0,62955.200000000004,62956.0,13.076666666667613,0.008925458475699045,4.518307006080591,-0.8472770836464121,-1.9289627399245552,-1.9289627399245552,4.190670404980958,4.190670404980958,0.002943340691658219,-0.03400567589737055,-1,0.0,-1,0,1.0656952879199248e-06,1,0.9711955136377859,0.9711955136377859,0.9711955136377859,1.3306143257711085,1.3306143257711085,1.3306143257711085,1.3306143257711085,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,2,6
2024-07-04 19:20:00+00:00,6920,BTCUSDT,-1,58269.8,58440.8,58269.700000000004,58440.8,54.32499999999988,0.6264556167631267,2.9436495668779545,0.8004411393330333,2.072029164309688,2.072029164309688,3.1495628163248846,3.1495628163248846,0.9999999999980909,0.5059808135925934,1,0.0,1,0,7.02969723856676e-05,0,1.3750575241600966,1.3750575241600966,1.3750575241600966,2.5236999539806506,5.225954901058483,6.059825126553112,11.044638748274298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,2,3
2024-07-06 20:28:00+00:00,9868,BTCUSDT,-1,57982.3,58197.0,57982.3,58189.700000000004,29.20833333333285,0.23220138065685797,11.741216990507661,0.6963533876231506,1.8608545858925658,1.8608545858925658,7.3506419398339515,7.3506419398339515,0.98536780917823,0.14767794226870534,1,0.0,1,0,3.471505295989571e-05,0,5.693580599144274,5.693580599144274,9.884165477889043,9.884165477889043,11.657631954351121,13.609129814550867,13.609129814550867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,2,9
2024-07-07 03:52:00+00:00,10312,BTCUSDT,1,57956.0,57962.700000000004,57840.0,57859.3,54.77666666666664,0.6318597029495852,1.5584376671736664,-0.6961339016921839,-1.859675891177387,-1.859675891177387,2.240004868212093,2.240004868212093,0.05228121448278148,-0.2176958859508149,-1,0.0,-1,0,-2.3496532337900313e-05,0,2.568611939390199,2.568611939390199,2.568611939390199,2.568611939390199,2.568611939390199,2.568611939390199,2.568611939390199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0
2024-07-09 18:20:00+00:00,14060,BTCUSDT,-1,57693.4,57928.0,57693.3,57860.700000000004,44.54500000000007,0.4947353741022244,9.114748157575352,0.625082289252236,1.898898473943477,1.898898473943477,5.268829273649745,5.268829273649745,0.889617844840273,0.4753536326043052,1,0.0,1,0,1.1667868480206659e-05,0,2.125940060612958,4.07902121450228,4.07902121450228,4.07902121450228,4.07902121450228,4.5078011000112825,4.5078011000112825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,2,9
2024-07-11 07:17:00+00:00,1877,BTCUSDT,-1,58039.100000000006,58188.0,58039.100000000006,58170.5,34.50000000000024,0.1905027543407015,11.339047981162986,0.6547415807058743,1.8448902069519155,1.8448902069519155,4.315942028860209,4.315942028860209,0.9657131661423082,0.5518548538651045,1,0.0,1,0,4.164451756119754e-05,0,3.121739130434676,3.121739130434676,3.121739130434676,4.504347826086756,4.504347826086756,4.504347826086756,4.504347826086756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,2,9
2024-07-12 22:17:00+00:00,4217,BTCUSDT,-1,57693.8,57826.8,57693.8,57781.600000000006,26.608333333333213,0.08283941147758175,16.650784691652092,0.7630628708003296,2.0355512982307964,2.0355512982307964,4.9984340743502225,4.9984340743502225,0.9371436517856566,-0.17445035312537127,1,0.0,-1,1,-3.54712290907259e-05,0,4.115252113999392,4.449733792671544,5.2840588787976115,5.2840588787976115,5.2840588787976115,5.2840588787976115,5.2840588787976115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,2,9
2024-07-13 05:06:00+00:00,4626,BTCUSDT,-1,57806.0,57858.0,57806.0,57857.9,14.546666666667564,0.009483299630430235,2.0393399247407045,0.8027538373625971,1.9228461594897992,1.9228461594897992,3.5747021079116927,3.5747021079116927,0.7147595356511058,0.19558413842219288,-1,0.0,-1,1,3.9843625822877374e-06,0,4.702108157653339,6.29697525206184,6.29697525206184,6.29697525206184,6.29697525206184,6.29697525206184,6.29697525206184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,1
2024-07-13 05:17:00+00:00,4637,BTCUSDT,-1,57794.8,57854.8,57794.700000000004,57854.8,17.37500000000109,0.020361202147688447,1.8191391435796613,0.7682147552394255,1.8941218094387153,1.8941218094387153,3.458992805556016,3.458992805556016,0.7699816961515046,0.17522444847474553,-1,0.0,-1,1,-2.9517486817010052e-06,1,1.5424460431655382,1.5424460431655382,1.5424460431655382,1.5424460431655382,1.5424460431655382,1.5424460431655382,1.5424460431655382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,2,1
2024-07-13 18:37:00+00:00,5437,BTCUSDT,1,58625.0,58625.0,58551.100000000006,58553.600000000006,27.471666666666593,0.08939404504567325,1.625119220923701,-0.7840763385460572,-1.9506446648293105,-1.9506446648293105,2.690044287956234,2.690044287956234,0.05949008498561296,-0.2126770247874089,1,0.0,-1,0,-1.1668584944501959e-06,1,1.9438209063881935,1.9438209063881935,2.7810471394768324,2.9630528423221887,6.024388764181293,6.024388764181293,6.024388764181293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,2,1
2024-07-13 19:32:00+00:00,5492,BTCUSDT,1,58655.200000000004,58655.8,58602.0,58616.5,19.33499999999949,0.035283453036747785,1.5759203848669667,-0.7891126172794883,-1.9302368628043016,-1.9302368628043016,2.782518748240073,2.782518748240073,0.2966804979240802,-0.24776122028315092,1,0.0,-1,0,-1.2718733597301875e-05,1,0.6671838634601395,0.6671838634601395,0.6671838634601395,1.7326092578226473,1.7326092578226473,3.1652443754851816,63.79622446341001,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,2,1
2024-07-13 22:12:00+00:00,5652,BTCUSDT,-1,58630.3,58657.100000000006,58630.200000000004,58657.0,10.366666666666788,0.0010459521651209817,3.881227611428745,0.9139518872822211,1.8358773067278107,1.8358773067278107,2.5948553052160404,2.5948553052160404,0.8379013312385155,-0.06332233981450527,1,1.206548955202186e-05,1,0,-5.849129781069588e-06,1,2.2765273311895435,10.321543408360007,38.82636655948507,38.82636655948507,38.82636655948507,38.82636655948507,38.82636655948507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,9,5
2024-07-14 20:19:00+00:00,6979,BTCUSDT,-1,59910.0,59971.200000000004,59910.0,59971.100000000006,12.946666666666594,0.006415173279408689,5.285664977225166,0.8890277020118771,2.0397453313667735,2.0397453313667735,4.727085478522988,4.727085478522988,0.80733333332799,-0.1107800773359737,1,0.0,-1,1,-2.2435323603723725e-06,1,2.1549948506695373,2.1549948506695373,2.1549948506695373,2.1549948506695373,2.1549948506695373,2.1549948506695373,2.1549948506695373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,2,7
2024-07-15 20:52:00+00:00,8452,BTCUSDT,-1,63634.0,63732.600000000006,63590.0,63721.100000000006,59.836666666666616,0.6943030472073077,3.1625331788042437,0.5825003399960422,1.9202890281420912,1.9202890281420912,2.3831541417908104,2.3831541417908104,0.910845295054378,1.2696370081822994,1,0.0,1,0,1.8217944652043626e-05,1,1.0478524873266852,1.0478524873266852,1.838337697064232,3.6867026906580023,4.325107236365715,4.325107236365715,4.325107236365715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,4
2024-07-17 19:21:00+00:00,11241,BTCUSDT,-1,64499.9,64640.600000000006,64499.9,64596.3,40.93499999999925,0.30730074611254443,8.638147845550181,0.658037343894087,1.8660718254744955,1.8660718254744955,3.4371564674867425,3.4371564674867425,0.9327667324314227,0.4904385948700846,-1,0.0,1,0,-3.2748238581962555e-05,0,1.2019054598753631,1.2019054598753631,1.2019054598753631,1.2019054598753631,3.183095150849036,14.078417002565372,14.078417002565372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,2,9
2024-07-18 04:48:00+00:00,11808,BTCUSDT,1,64648.600000000006,64648.700000000004,64578.200000000004,64578.3,31.50833333333285,0.14085489156962555,1.1705550668414233,-0.8321898449270989,-2.1480890101126318,-2.1480890101126318,2.237503305932724,2.237503305932724,0.017647058823488132,-0.2197399383466938,-1,0.0,1,1,1.3882244980460238e-05,1,2.0597725469453305,2.0597725469453305,2.0597725469453305,2.0597725469453305,5.27479502777042,12.653795292250829,14.605659878339196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0
2024-07-18 22:19:00+00:00,12859,BTCUSDT,-1,63820.100000000006,63942.0,63781.600000000006,63923.3,30.91666666666691,0.13109267136182973,10.478620652931518,0.7687942009452048,1.917060647556674,1.917060647556674,5.188140161557028,5.188140161557028,0.9548636253899296,0.13856486844837615,1,0.0,1,0,3.2463065156843975e-05,0,0.5854447439352584,0.5854447439352584,0.5854447439352584,0.5854447439352584,0.5854447439352584,9.541778975741165,21.253908355794934,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,9,2,9
2024-07-21 09:02:00+00:00,1982,BTCUSDT,-1,66747.7,66809.5,66747.7,66804.1,24.544999999998495,0.13409106756850986,1.6776475098145038,0.8679469041188006,2.1066230418910776,2.1066230418910776,2.5178244040533255,2.5178244040533255,0.753463732678275,-0.06298725010783207,1,0.0,-1,1,-8.150205605990853e-06,1,1.434100631493145,1.434100631493145,1.434100631493145,1.434100631493145,1.434100631493145,2.2041148910168724,3.6748828682013697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,2,1
2024-07-22 10:17:00+00:00,3497,BTCUSDT,-1,67357.8,67436.90000000001,67357.8,67436.90000000001,32.625,0.3022104455756223,1.3811992283182035,0.79778803944285,2.1977168567269283,2.1977168567269283,2.424521072722799,2.424521072722799,0.9883116883098764,0.2544258626740595,1,0.0,1,0,-1.3718631668161823e-05,0,1.578544061302682,1.578544061302682,1.9034482758622473,5.2689655172416465,5.42222222222249,5.42222222222249,14.838314176245389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0
2024-07-22 12:38:00+00:00,3638,BTCUSDT,-1,67545.2,67641.1,67545.1,67610.2,36.96499999999942,0.3959974897148037,4.086910560825566,0.7343549756375775,1.9783423414885726,1.9783423414885726,2.5970512646396444,2.5970512646396444,0.918918918916486,0.13585267688755998,1,0.0,1,0,2.6336493349288227e-05,1,1.6285675639117552,1.6285675639117552,1.6285675639117552,1.6285675639117552,4.604355471391851,23.81171378330883,28.989584742324038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,2,5
2024-07-23 21:32:00+00:00,5612,BTCUSDT,-1,65831.2,65967.0,65831.2,65962.6,51.97166666666769,0.6552541663761244,1.7181240698577604,0.8436267943452769,2.2172196465849097,2.2172196465849097,2.612962190887098,2.612962190887098,0.9095602931363896,0.38965344744314956,1,0.0,1,0,7.871735951188915e-06,1,1.027482923387891,1.027482923387891,1.4353974922234107,3.929063913029402,3.929063913029402,3.9329121636790183,4.0733733123816105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,2,1
2024-07-25 09:28:00+00:00,7768,BTCUSDT,-1,64315.700000000004,64430.3,64315.700000000004,64410.0,45.229999999999805,0.5487762359668085,3.584456208846549,0.652045998652822,1.911358513031165,1.911358513031165,2.5337165597493994,2.5337165597493994,0.9645786075711612,0.10798748552532944,1,0.0,1,0,1.6028564965460865e-05,1,1.2491709042670847,2.361264647357862,4.240548308644627,4.642936104355536,9.816493477780277,10.14813177094853,11.275701967720588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,4
2024-07-26 06:39:00+00:00,9039,BTCUSDT,-1,66998.3,67068.0,66998.3,67059.0,28.691666666667636,0.20361202147688445,2.6966092222459586,0.6891843881613241,2.1769965207187765,2.1769965207187765,2.429276793409194,2.429276793409194,0.9032921810662417,-0.06394204926721203,1,0.0,1,0,1.0794277793838939e-05,1,0.864362474586189,0.864362474586189,1.1571304095264352,4.496079000871181,4.708684286958584,6.733662503630225,6.733662503630225,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,3
2024-07-26 18:48:00+00:00,9768,BTCUSDT,-1,67461.7,67559.90000000001,67461.6,67532.5,40.64666666666647,0.4729098389233666,2.2980087674801926,0.6778415228369484,1.9042310770458737,1.9042310770458737,2.418402492969944,2.418402492969944,0.852803738314894,0.20460406602044584,1,0.0,1,0,2.577707440624503e-05,1,2.396260455961817,2.396260455961817,2.396260455961817,2.396260455961817,2.396260455961817,4.120879120879141,4.120879120879141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2
2024-07-26 20:55:00+00:00,9895,BTCUSDT,1,67568.5,67572.0,67393.40000000001,67421.90000000001,55.83666666666807,0.7117355832926574,2.7510425631572524,-0.6903897317521508,-1.9627336413245102,-1.9627336413245102,3.1986150080016986,3.1986150080016986,0.0731362467865496,0.76204681445817,-1,0.0,1,1,2.596404583066203e-06,1,0.5175810399377969,0.6357829383320238,5.542952659542574,9.029908662169143,13.935287445525132,13.935287445525132,13.935287445525132,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7,2,3
2024-07-26 21:46:00+00:00,9946,BTCUSDT,-1,68051.40000000001,68198.6,68020.1,68146.2,56.935000000000336,0.724077818841085,7.901337031651682,0.7307729642873064,2.012857029565761,2.012857029565761,3.1351541230677755,3.1351541230677755,0.9371401151620136,0.12444850369767524,1,0.0,1,0,4.585803452764233e-05,0,1.8635285852286052,4.03618161060836,5.151488539562425,5.680161587775398,5.680161587775398,5.899710195837221,7.801879336084912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6,2,8
2024-07-28 18:17:00+00:00,12617,BTCUSDT,-1,67993.2,68056.7,67990.1,68056.7,26.966666666665454,0.1782999790809567,6.772139780313804,0.8020990193539453,1.8128031402412725,1.8128031402412725,2.469715698301281,2.469715698301281,0.9999999999978104,0.22323811700157947,1,0.0,1,0,1.3349710245136315e-05,1,1.0086526576019152,1.0086526576019152,1.0086526576019152,1.0086526576019152,1.0086526576019152,2.2064276885044256,10.572311495673823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,8
2024-07-29 10:35:00+00:00,13595,BTCUSDT,-1,69588.0,69644.90000000001,69575.0,69626.90000000001,23.83833333333241,0.12237640331915486,6.670493241569094,0.7029801317012262,1.952674070268705,1.952674070268705,2.9322519749875906,2.9322519749875906,0.9399799933279779,0.015463352561978394,1,0.0,-1,1,-1.453925649867275e-06,1,0.9480528560444674,1.858351394812471,2.4708103195138507,2.6679717541777928,2.6679717541777928,10.634132699434097,42.65818359784862,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,2,8
2024-07-29 10:53:00+00:00,13613,BTCUSDT,-1,69607.5,69691.90000000001,69607.5,69686.7,29.563333333333382,0.2184645422216024,3.1753634156626496,0.7576972675397688,2.053128914576149,2.053128914576149,2.8548878113819045,2.8548878113819045,0.9841945288723531,-0.19955134724374723,1,0.0,1,0,6.384633517164673e-06,1,3.507723531401407,4.163941819821549,4.1740895253126835,4.1740895253126835,4.1740895253126835,10.597587101138387,51.67549892885312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,2,4
2024-07-29 11:10:00+00:00,13630,BTCUSDT,-1,69641.5,69750.90000000001,69641.40000000001,69721.1,34.91333333333411,0.35429886339864725,6.285882619909004,0.7486260494753704,1.953390399753211,1.953390399753211,3.13633759777147,3.13633759777147,0.923195876286273,-0.5788918396476328,1,0.0,1,0,1.3767962941383753e-05,1,1.5008592705749733,1.5008592705749733,1.5008592705749733,2.554897842275972,9.958945961427995,9.958945961427995,54.99331678441734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,2,8
2024-07-29 11:18:00+00:00,13638,BTCUSDT,-1,69709.6,69841.2,69709.6,69839.40000000001,38.17000000000068,0.42270413499755943,3.7492802792919333,0.7836302692371189,2.012123393213188,2.012123393213188,3.4477338222829763,3.4477338222829763,0.9962366715429968,-0.6108898567159287,1,0.0,1,0,2.3614866815583705e-05,0,3.6258842022532427,3.6258842022532427,4.131516898087735,6.4553314121038605,12.208540738799888,12.208540738799888,55.76106890227852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7,2,5
2024-07-29 21:23:00+00:00,14243,BTCUSDT,1,67106.7,67112.8,67000.0,67001.90000000001,31.504999999999807,0.27145945192106546,4.0754770337690225,-0.697091794338993,-1.9479010639249505,-1.9479010639249505,3.5803840659077357,3.5803840659077357,0.0035944003026960195,0.020907575144136326,-1,0.0,-1,0,6.765247812171952e-06,1,7.230598317727019,7.230598317727019,10.518965243612005,10.849071575940023,16.47674972226613,16.47674972226613,16.47674972226613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,5
2024-07-30 04:59:00+00:00,299,BTCUSDT,-1,66667.6,66790.40000000001,66667.5,66778.2,33.45833333333358,0.10466494665643958,3.7418369868017214,0.7228038250831946,1.9206144704555648,1.9206144704555648,3.6732254046227037,3.6732254046227037,0.9722979109877755,-0.016579823418987005,1,0.0,1,0,1.288588020775805e-05,0,3.9601494396014654,3.9601494396014654,6.969863013698492,11.500871731008285,14.651058530510392,14.651058530510392,14.651058530510392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,5
2024-07-30 14:58:00+00:00,898,BTCUSDT,1,65985.3,65985.40000000001,65644.0,65707.40000000001,89.26999999999899,0.6553238965204657,5.125243600899168,-0.6578396179027911,-1.9285211860789315,-1.9285211860789315,3.8243530861004618,3.8243530861004618,0.04953899046722851,0.14153235365252725,-1,0.0,-1,0,-5.250932580801078e-05,0,1.1403607034836958,2.527164781001387,3.564467346252948,6.063627198386855,6.86680855830634,9.171054105522643,9.171054105522643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,6
2024-07-31 09:46:00+00:00,2026,BTCUSDT,-1,66281.5,66360.40000000001,66274.3,66305.8,28.423333333332508,0.03897915068684192,7.591293483284704,0.762797565980527,1.837740319907652,1.837740319907652,3.0292013602783787,3.0292013602783787,0.844178082189359,-0.3629298181728645,1,0.0,1,0,2.7166190325256244e-05,1,4.3450216957899706,4.3450216957899706,6.705758179899544,9.157968804972809,14.041280637974108,14.041280637974108,14.041280637974108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6,2,8
2024-07-31 10:55:00+00:00,2095,BTCUSDT,1,66036.1,66036.1,65971.8,65987.6,29.123333333332507,0.04874137089463775,2.423935535437791,-0.7825788612440666,-1.940329734415515,-1.940329734415515,2.2078516652557014,2.2078516652557014,0.1783116596866395,0.33638689260636356,-1,0.0,-1,0,-2.738341642409825e-05,1,0.8961886230968986,1.6859333867457706,3.859448323222984,4.54618290030896,4.54618290030896,9.696692228453777,28.798214490100293,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2
2024-07-31 12:18:00+00:00,2178,BTCUSDT,-1,65996.6,66157.7,65996.5,66144.7,28.436666666666135,0.03918834111986612,3.2564771121522917,0.8297086172031817,2.0092495479293295,2.0092495479293295,5.668737545223234,5.668737545223234,0.9136276391519631,-0.1899383664617083,1,0.0,-1,1,3.275775440754932e-07,1,4.747391864963165,4.747391864963165,4.747391864963165,4.747391864963165,4.747391864963165,4.747391864963165,7.209002461610732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,2,4
2024-08-01 00:12:00+00:00,2892,BTCUSDT,1,64714.3,64714.3,64622.0,64622.0,39.44333333333343,0.18060107384422286,1.2962432773436405,-0.6765699328322146,-2.10124032241168,-2.10124032241168,2.340065917290526,2.340065917290526,0.10825114265068866,-0.417168235934416,1,0.0,-1,0,-2.3532197416131773e-05,1,3.1893856164963057,3.1893856164963057,3.1893856164963057,5.131412152455024,5.131412152455024,5.131412152455024,5.131412152455024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,0
2024-08-01 06:39:00+00:00,3279,BTCUSDT,-1,64260.0,64394.4,64235.100000000006,64389.200000000004,42.01999999999922,0.21100341677707274,4.512167012659153,0.6662579090452228,1.9655505812563365,1.9655505812563365,3.791051879966862,3.791051879966862,0.9937717091855421,-0.0032383393528291338,1,0.0,1,0,1.9647102704759926e-05,0,0.6187529747739287,3.2222751070919555,4.788196097096813,4.788196097096813,4.788196097096813,4.788196097096813,4.788196097096813,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,6
2024-08-01 11:43:00+00:00,3583,BTCUSDT,-1,64509.9,64618.600000000006,64509.9,64610.8,31.519999999999225,0.07844641238407364,5.370474619821042,0.649516856578891,1.90061886925595,1.90061886925595,3.4486040608045188,3.4486040608045188,0.9769639692823989,0.018575938342004272,1,0.0,1,0,1.6910964780358918e-05,0,3.3090101522844377,3.3090101522844377,3.3090101522844377,3.3090101522844377,3.3090101522844377,5.707487309644857,62.312817258884735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,3,7
2024-08-01 12:03:00+00:00,3603,BTCUSDT,-1,64627.8,64698.8,64622.600000000006,64698.700000000004,33.679999999999566,0.10829091416219232,3.020842551851792,0.6600805772623441,1.8820625920646141,1.8820625920646141,2.2624703087213662,2.2624703087213662,0.9997612225382084,0.18114395377588077,-1,0.0,1,0,1.9222918338979154e-05,1,0.9263657957246071,0.9263657957246071,0.9263657957246071,0.9263657957246071,0.9263657957246071,7.951306413301851,60.92636579572525,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,3,3
2024-08-01 20:29:00+00:00,4109,BTCUSDT,-1,63409.600000000006,63581.9,63409.100000000006,63556.600000000006,65.87666666666628,0.4361620528554494,4.983844518738566,0.6903925588029446,2.34041041538462,2.34041041538462,2.623083539908519,2.623083539908519,0.9676429210884215,-0.05305875474906929,1,0.0,1,0,4.40645040980329e-05,0,0.9942822445984979,0.9942822445984979,0.9942822445984979,0.9942822445984979,0.9942822445984979,0.9942822445984979,0.9942822445984979,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,4,3,6
2024-08-02 06:54:00+00:00,4734,BTCUSDT,-1,64419.0,64623.8,64418.9,64620.3,67.70666666666632,0.44996862143504635,3.0211486205845635,0.6973539209439844,1.8251308967564277,1.8251308967564277,3.0262898778600267,3.0262898778600267,0.9957513959686869,-0.010058291738131664,1,0.0,-1,1,2.5631792904926933e-05,0,2.716128397006731,3.7411382434029767,5.144249704608183,7.009649468294619,7.009649468294619,8.770185112249004,8.770185112249004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6,3,3
