H,TP_R,SL_R,N,total_R,mean_R,p_win,p_loss,avg_win_R,avg_loss_R,G_ratio
6,4.0,1.25,469,104.54563355361994,0.22291179862179092,0.44136460554371004,0.55863539445629,1.8769276182310386,-1.0838869596191043,1.3681464471091869
6,4.0,1.5,469,78.32590519104366,0.1670061944371933,0.4562899786780384,0.5437100213219617,1.8469884774705358,-1.2428612901476512,1.2471397352665532
6,4.0,2.0,469,54.03363778028386,0.11521031509655408,0.4840085287846482,0.5159914712153518,1.8102702932159775,-1.474783961899765,1.1513981020249238
6,4.0,2.5,469,35.3224862021083,0.0753144695140902,0.4968017057569296,0.5031982942430704,1.8289987321626064,-1.6560771965753354,1.0903771574455985
6,5.0,0.25,469,221.89559150446948,0.4731249285809584,0.2878464818763326,0.7121535181236673,2.2510691493255197,-0.24550522052238205,3.7060852383462612
6,5.0,0.5,469,182.2459756755997,0.3885841698840079,0.3368869936034115,0.6631130063965884,2.1035856745649055,-0.48270276818538704,2.2139974267200415
6,5.0,0.75,469,155.67701055070825,0.3319339244151562,0.3795309168443497,0.6204690831556503,2.029106486004324,-0.7061991201307956,1.7575378200926057
6,5.0,1.0,469,119.1463024840994,0.2540432888786767,0.40298507462686567,0.5970149253731343,1.9826051317106523,-0.9127359550329073,1.4662054826146818
6,5.0,1.25,469,113.61485803992485,0.2422491642642321,0.44136460554371004,0.55863539445629,1.9207402969088403,-1.0838869596191043,1.4000827669166949
6,5.0,1.5,469,87.3951296773486,0.18634356007963457,0.4562899786780384,0.5437100213219617,1.8893680311448577,-1.2428612901476512,1.2757556286491105
6,5.0,2.0,469,64.03977634285582,0.13654536533657957,0.4840085287846482,0.5159914712153518,1.8543501987779687,-1.474783961899765,1.1794345338172998
6,5.0,2.5,469,48.32862476468025,0.1030461082402564,0.4968017057569296,0.5031982942430704,1.8848190693410274,-1.6560771965753354,1.1236550485178873
6,6.0,0.25,469,226.47006740667334,0.4828786085430135,0.2878464818763326,0.7121535181236673,2.2849541560085114,-0.24550522052238205,3.7618723842483437
6,6.0,0.5,469,187.8204515778035,0.4004700460081098,0.3368869936034115,0.6631130063965884,2.1388671676168287,-0.48270276818538704,2.251130753768371
6,6.0,0.75,469,162.25148645291216,0.3459519967013052,0.3795309168443497,0.6204690831556503,2.0660417438818737,-0.7061991201307956,1.7895297894951068
6,6.0,1.0,469,125.72077838630325,0.2680613611648257,0.40298507462686567,0.5970149253731343,2.0173907184948,-0.9127359550329073,1.4919306344581449
6,6.0,1.25,469,120.18933394212874,0.2562672365503811,0.44136460554371004,0.55863539445629,1.9525010500595834,-1.0838869596191043,1.4232340920709676
6,6.0,1.5,469,93.9696055795525,0.2003616323657836,0.4562899786780384,0.5437100213219617,1.920089881155156,-1.2428612901476512,1.2964999052681039
6,6.0,2.0,469,70.61425224505969,0.15056343762272856,0.4840085287846482,0.5159914712153518,1.883312647686356,-1.474783961899765,1.197855710383076
6,6.0,2.5,469,57.2944050147099,0.12216291047912559,0.4968017057569296,0.5031982942430704,1.9232988129033861,-1.6560771965753354,1.146595159228161
6,8.0,0.25,469,230.36243102175987,0.49117789130439204,0.2878464818763326,0.7121535181236673,2.3137864790832263,-0.24550522052238205,3.8093409602209864
6,8.0,0.5,469,187.39225894400408,0.3995570553177059,0.3368869936034115,0.6631130063965884,2.136157087656072,-0.48270276818538704,2.248278428744546
6,8.0,0.75,469,163.34075491456684,0.3482745307346841,0.3795309168443497,0.6204690831556503,2.072161229621507,-0.7061991201307956,1.7948302642119869
6,8.0,1.0,469,126.81004684795795,0.2703838951982046,0.40298507462686567,0.5970149253731343,2.0231540436887396,-0.9127359550329073,1.4961928139825944
6,8.0,1.25,469,121.27860240378347,0.25858977058376004,0.44136460554371004,0.55863539445629,1.9577632165410073,-1.0838869596191043,1.427069836350996
6,8.0,1.5,469,95.05887404120723,0.20268416639916254,0.4562899786780384,0.5437100213219617,1.9251799206955984,-1.2428612901476512,1.2999368463440206
6,8.0,2.0,469,71.70352070671444,0.15288597165610757,0.4840085287846482,0.5159914712153518,1.888111187165011,-1.474783961899765,1.2009077569580655
6,8.0,2.5,469,61.78638661627928,0.13174069640997715,0.4968017057569296,0.5031982942430704,1.9425777038972463,-1.6560771965753354,1.1580884763042931
6,10.0,0.25,469,232.50869493272816,0.49575414697809844,0.2878464818763326,0.7121535181236673,2.3296847302755843,-0.24550522052238205,3.835515311229783
6,10.0,0.5,469,189.53852285497237,0.4041333109914123,0.3368869936034115,0.6631130063965884,2.1497410364596687,-0.48270276818538704,2.2625753637634065
6,10.0,0.75,469,165.48701882553513,0.35285078640839046,0.3795309168443497,0.6204690831556503,2.0842188920426774,-0.7061991201307956,1.8052741703713164
6,10.0,1.0,469,128.95631075892626,0.274960150871911,0.40298507462686567,0.5970149253731343,2.0345099373975666,-0.9127359550329073,1.5045908925255997
6,10.0,1.25,469,123.42486631475175,0.26316602625746643,0.44136460554371004,0.55863539445629,1.9681316412316752,-1.0838869596191043,1.4346276788937073
6,10.0,1.5,469,97.20513795217555,0.20726042207286896,0.4562899786780384,0.5437100213219617,1.9352091913075997,-1.2428612901476512,1.3067088982807484
6,10.0,2.0,469,73.84978461768273,0.1574622273298139,0.4840085287846482,0.5159914712153518,1.8975660942617876,-1.474783961899765,1.206921423605995
6,10.0,2.5,469,65.9326505272476,0.1405813444077774,0.4968017057569296,0.5031982942430704,1.9603728279786552,-1.6560771965753354,1.1686972298649563
6,15.0,0.25,469,235.6127706241403,0.5023726452540305,0.2878464818763326,0.7121535181236673,2.3526778835453035,-0.24550522052238205,3.873370472605644
6,15.0,0.5,469,192.64259854638453,0.41075180926734445,0.3368869936034115,0.6631130063965884,2.1693870851394923,-0.48270276818538704,2.283252582546684
6,15.0,0.75,469,168.5910945169473,0.3594692846843226,0.3795309168443497,0.6204690831556503,2.1016575195225204,-0.7061991201307956,1.820378871646351
6,15.0,1.0,469,132.06038645033837,0.28157864914784303,0.40298507462686567,0.5970149253731343,2.050933618304509,-0.9127359550329073,1.5167367760428567
6,15.0,1.25,469,126.52894200616387,0.26978452453339846,0.44136460554371004,0.55863539445629,1.9831271759727964,-1.0838869596191043,1.4455583548448148
6,15.0,1.5,469,100.30921364358767,0.213878920348801,0.4562899786780384,0.5437100213219617,1.9497142179029836,-1.2428612901476512,1.316503109370238
6,15.0,2.0,469,76.95386030909488,0.16408072560574602,0.4840085287846482,0.5159914712153518,1.9112404365147042,-1.474783961899765,1.2156188053038834
6,15.0,2.5,469,69.46272260112076,0.14810815053543872,0.4968017057569296,0.5031982942430704,1.9755233519008575,-1.6560771965753354,1.1777293767536363
6,20.0,0.25,469,235.6127706241403,0.5023726452540305,0.2878464818763326,0.7121535181236673,2.3526778835453035,-0.24550522052238205,3.873370472605644
6,20.0,0.5,469,192.64259854638453,0.41075180926734445,0.3368869936034115,0.6631130063965884,2.1693870851394923,-0.48270276818538704,2.283252582546684
6,20.0,0.75,469,168.5910945169473,0.3594692846843226,0.3795309168443497,0.6204690831556503,2.1016575195225204,-0.7061991201307956,1.820378871646351
6,20.0,1.0,469,132.06038645033837,0.28157864914784303,0.40298507462686567,0.5970149253731343,2.050933618304509,-0.9127359550329073,1.5167367760428567
6,20.0,1.25,469,126.52894200616387,0.26978452453339846,0.44136460554371004,0.55863539445629,1.9831271759727964,-1.0838869596191043,1.4455583548448148
6,20.0,1.5,469,100.30921364358767,0.213878920348801,0.4562899786780384,0.5437100213219617,1.9497142179029836,-1.2428612901476512,1.316503109370238
6,20.0,2.0,469,76.95386030909488,0.16408072560574602,0.4840085287846482,0.5159914712153518,1.9112404365147042,-1.474783961899765,1.2156188053038834
6,20.0,2.5,469,69.46272260112076,0.14810815053543872,0.4968017057569296,0.5031982942430704,1.9755233519008575,-1.6560771965753354,1.1777293767536363
15,1.5,0.25,469,138.25,0.2947761194029851,0.31130063965884863,0.6886993603411514,1.5,-0.25,2.712074287653711
15,1.5,0.5,469,98.17284592841959,0.20932376530579871,0.35607675906183367,0.6439232409381663,1.4913306051452209,-0.49960054679083554,1.6506711177444704
15,1.5,0.75,469,63.62831846153078,0.13566805642117438,0.39445628997867804,0.605543710021322,1.4921741138337943,-0.7479714528088772,1.2995346572080075
15,1.5,1.0,469,27.4182957249689,0.058461184914645845,0.42430703624733473,0.5756929637526652,1.4817338432683331,-0.9905434780941829,1.1025187119560638
15,1.5,1.25,469,18.72957881950729,0.039935136075708505,0.4690831556503198,0.5309168443496801,1.4728183552711052,-1.226066101767614,1.0613500283049029
15,1.5,1.5,469,-2.10485264785169,-0.004487958737423646,0.4946695095948827,0.5053304904051172,1.4621097588127445,-1.4401447961704998,0.9938330945670342
15,1.5,2.0,469,-21.608681729895842,-0.04607394825137706,0.5501066098081023,0.44776119402985076,1.436149395739051,-1.8673105991931953,0.9448948200782452
15,1.5,2.5,469,-24.232471107733062,-0.051668381892821025,0.5970149253731343,0.40085287846481876,1.413379071381926,-2.2339287824184693,0.942300700774951
15,2.0,0.25,469,157.3395948890465,0.3354788803604403,0.26652452025586354,0.7334754797441365,1.9467167591123724,-0.25,2.8295301576976386
15,2.0,0.5,469,118.74185448334171,0.25318092640371365,0.31130063965884863,0.6886993603411514,1.918638490508041,-0.4996265174329174,1.7357932879026325
15,2.0,0.75,469,83.4910424031529,0.1780192801772983,0.34754797441364604,0.652452025586354,1.9159086018364222,-0.7477191493339345,1.3649051143764892
15,2.0,1.0,469,43.35222929750855,0.09243545692432527,0.3752665245202559,0.6247334754797441,1.8833238670309422,-0.983320038566339,1.1504696531234528
15,2.0,1.25,469,47.4821126012797,0.10124117825432773,0.42643923240938164,0.5735607675906184,1.8660379568779184,-1.2108753857780816,1.1457734047781152
15,2.0,1.5,469,27.481652848711587,0.05859627473072833,0.4520255863539446,0.5479744136460555,1.8513254196947553,-1.4202308798699477,1.0752923351478896
15,2.0,2.0,469,11.68712913501394,0.024919251887023326,0.5074626865671642,0.4904051172707889,1.8102410593152383,-1.8223923607913597,1.0278829103611864
15,2.0,2.5,469,7.3507509359215675,0.015673242933734684,0.5522388059701493,0.44562899786780386,1.7718478730004346,-2.160563866847803,1.0162786462223115
15,2.5,0.25,469,172.83387373856905,0.36851572225707685,0.23667377398720682,0.7633262260127932,2.363368231879001,-0.25,2.931104719149508
15,2.5,0.5,469,130.6773957610137,0.2786298417079184,0.279317697228145,0.720682302771855,2.2866928312354657,-0.49964309210305424,1.773791367748621
15,2.5,0.75,469,104.2646214087933,0.22231262560510298,0.31982942430703626,0.6801705756929638,2.283979854469343,-0.7471233754282388,1.437475725710663
15,2.5,1.0,469,62.02644798592356,0.1322525543409884,0.34754797441364604,0.652452025586354,2.2234326156520563,-0.9816766940044497,1.2064842832679514
15,2.5,1.25,469,66.53631917413882,0.1418684843798269,0.39658848614072495,0.603411513859275,2.189237997047064,-1.2037524674085338,1.1953147950633722
15,2.5,1.5,469,52.80029738674362,0.11258059144295016,0.42643923240938164,0.5735607675906184,2.155830488858963,-1.406564313699067,1.1395482805226118
15,2.5,2.0,469,38.60411073157315,0.08231153674109414,0.48187633262260127,0.5159914712153518,2.090877935247343,-1.7931169530344067,1.088963029625664
15,2.5,2.5,469,30.989959579098898,0.0660766728765435,0.5245202558635395,0.47334754797441364,2.0409039189815865,-2.121947767974646,1.065785978511672
15,3.0,0.25,469,197.35029378778336,0.4207895389931415,0.2260127931769723,0.7739872068230277,2.7179272998847486,-0.25,3.1746588683070893
15,3.0,0.5,469,155.14879154296943,0.33080765787413524,0.26652452025586354,0.7334754797441365,2.616225253390414,-0.49964931724079165,1.9026609478835588
15,3.0,0.75,469,128.77435330821146,0.2745721818938411,0.3049040511727079,0.6950959488272921,2.6038930774113265,-0.7471851434405159,1.528668637184163
15,3.0,1.0,469,90.1568123488534,0.19223200927260856,0.3347547974413646,0.6652452025586354,2.5257954185618785,-0.9820290652735949,1.294252125946729
15,3.0,1.25,469,98.16982913332897,0.2093173329068848,0.3859275053304904,0.6140724946695096,2.459015344806321,-1.204555375960469,1.2829819757413872
15,3.0,1.5,469,86.35126456968374,0.18411783490337683,0.4157782515991471,0.5842217484008528,2.419528959231806,-1.4067769433595567,1.2240231473879084
15,3.0,2.0,469,74.14064953013292,0.15808240837981433,0.47121535181236673,0.5266524520255863,2.340117802081126,-1.7936250393918862,1.1673507919368196
15,3.0,2.5,469,67.52649837765867,0.1439797406773106,0.5138592750533049,0.4840085287846482,2.280871306902489,-2.1240682228451138,1.1400489662150186
15,4.0,0.25,469,224.08687058121416,0.4777971654183671,0.21748400852878466,0.7825159914712153,3.095711633569499,-0.24979759139747879,3.4443427184252045
15,4.0,0.5,469,184.6840841724128,0.39378269546356676,0.2579957356076759,0.7420042643923241,2.960654259058842,-0.4987214976255949,2.0641237465095763
15,4.0,0.75,469,155.82428036175816,0.33224793254106216,0.2942430703624733,0.7057569296375267,2.9172634287408763,-0.74549266708303,1.6314860455246678
15,4.0,1.0,469,118.2364019194437,0.25210320238687356,0.32409381663113007,0.67590618336887,2.821086752155789,-0.9797122536537423,1.3807092251630535
15,4.0,1.25,469,129.87078217604957,0.2769099833178029,0.3752665245202559,0.6247334754797441,2.7384002641792007,-1.2016643833429685,1.368859220856451
15,4.0,1.5,469,120.17921754579397,0.25624566640894236,0.4051172707889126,0.5948827292110874,2.6937464003641436,-1.4037010699763197,1.3068672459493813
15,4.0,2.0,469,103.41555081232778,0.22050224053801232,0.4584221748400853,0.5394456289978679,2.5798296902459534,-1.783588271108901,1.229176835359296
15,4.0,2.5,469,100.32720685428745,0.21391728540359797,0.5010660980810234,0.4968017057569296,2.520055920429298,-2.111098431101275,1.2039643731681475
15,5.0,0.25,469,237.29923299990432,0.505968513859071,0.208955223880597,0.7910447761194029,3.3647746933296045,-0.24918783543503223,3.5668210027109923
15,5.0,0.5,469,197.30501938512964,0.4206930050855643,0.24946695095948826,0.7505330490405118,3.1827612945500765,-0.497380829764856,2.1269546127949495
15,5.0,0.75,469,172.24033172335217,0.36725017425021783,0.2857142857142857,0.7142857142857143,3.1438162345623675,-0.7433762498746423,1.6916420072186977
15,5.0,1.0,469,135.90245328103774,0.2897706892985879,0.31556503198294245,0.6844349680170576,3.0371230310324067,-0.9769213561113974,1.4333738062522634
15,5.0,1.25,469,149.21786556908424,0.3181617602752329,0.36673773987206826,0.6332622601279317,2.9365029115819548,-1.1981839569798387,1.4193154570465847
15,5.0,1.5,469,141.77630093882868,0.302294884730978,0.39658848614072495,0.603411513859275,2.892106829923356,-1.3998430015085352,1.3578803663093229
15,5.0,2.0,469,126.48925969148355,0.2696999140543359,0.44989339019189767,0.5479744136460555,2.7666353705476694,-1.7792638268251915,1.2766178337349052
15,5.0,2.5,469,127.23701055476566,0.2712942655751933,0.4925373134328358,0.5053304904051172,2.7112979267686708,-2.105792449488594,1.2549467878872846
15,6.0,0.25,469,259.45909785083415,0.5532176926457019,0.208955223880597,0.7910447761194029,3.590895763237052,-0.24918783543503223,3.8065200776298123
15,6.0,0.5,469,220.4648842360596,0.4700743800342422,0.24946695095948826,0.7505330490405118,3.380708857378536,-0.497380829764856,2.2592376974769333
15,6.0,0.75,469,193.07629374513033,0.4116765325056084,0.2835820895522388,0.7164179104477612,3.3265506788141885,-0.7421278170748717,1.7743030390785186
15,6.0,1.0,469,157.85040476263114,0.3365680272124331,0.31343283582089554,0.6865671641791045,3.20929294492205,-0.9748933482636966,1.502843359240595
15,6.0,1.25,469,171.03429801493976,0.36467867380584174,0.3646055437100213,0.6353944562899787,3.0831510881117166,-1.1952501276918248,1.4801845084462506
15,6.0,1.5,469,165.61039018645906,0.35311383835065896,0.39445628997867804,0.605543710021322,3.0383235807704123,-1.3960544797748844,1.4177023051892
15,6.0,2.0,469,152.32334893911388,0.32478325999811064,0.44776119402985076,0.5501066098081023,2.9043716917254305,-1.773622892725682,1.3328783008394325
15,6.0,2.5,469,157.13088241109182,0.33503386441597405,0.4904051172707889,0.5074626865671642,2.8544678076914813,-2.0983055183107084,1.3146414014981707
15,8.0,0.25,469,275.93169988934005,0.5883405114911302,0.208955223880597,0.7910447761194029,3.7589835391401722,-0.24918783543503223,3.984701104305615
15,8.0,0.5,469,230.43748627456546,0.4913379238263656,0.24733475479744135,0.7526652452025586,3.500133951308573,-0.4973882495105646,2.3124504029049504
15,8.0,0.75,469,190.99784328887517,0.4072448684197765,0.279317697228145,0.720682302771855,3.3729220597407013,-0.7421743980389257,1.761387587126943
15,8.0,1.0,469,157.27195430637596,0.33533465736967155,0.3091684434968017,0.6908315565031983,3.263362844464042,-0.9750483275954022,1.4978289285482167
15,8.0,1.25,469,169.96573754220148,0.3624002932669541,0.3603411513859275,0.6396588486140725,3.1281081396116277,-1.1956151268405462,1.4738585548570349
15,8.0,1.5,469,166.8037323523659,0.35565827793681426,0.39019189765458423,0.6098081023454158,3.0944437410296888,-1.3967813715247104,1.4175526986293108
15,8.0,2.0,469,150.94416139852385,0.3218425616173216,0.44349680170575695,0.5543710021321961,2.944898402508415,-1.7753642550893307,1.3270058315410183
15,8.0,2.5,469,160.89206679611712,0.34305344732647575,0.4861407249466951,0.511727078891258,2.917933246289763,-2.101652972324786,1.31897921203015
15,10.0,0.25,469,279.83518858659687,0.5966635151100147,0.208955223880597,0.7910447761194029,3.7988150564591194,-0.24918783543503223,4.026924404672417
15,10.0,0.5,469,234.34097497182222,0.4996609274452499,0.24733475479744135,0.7526652452025586,3.5337847159400977,-0.4973882495105646,2.334682616103858
15,10.0,0.75,469,194.901331986132,0.41556787203866097,0.279317697228145,0.720682302771855,3.402719683383883,-0.7421743980389257,1.7769483274824485
15,10.0,1.0,469,162.22359529926547,0.3458925272905447,0.3091684434968017,0.6908315565031983,3.2975120926908663,-0.9750483275954022,1.5135028619476492
15,10.0,1.25,469,174.917378535091,0.37295816318782726,0.3603411513859275,0.6396588486140725,3.1574077904571283,-1.1956151268405462,1.4876635574738326
15,10.0,1.5,469,171.7553733452553,0.3662161478576872,0.39019189765458423,0.6098081023454158,3.1215018885318173,-1.3967813715247104,1.4299479312531842
15,10.0,2.0,469,155.8958023914134,0.33240043153819493,0.44349680170575695,0.5543710021321961,2.968704368820384,-1.7753642550893307,1.3377330797525504
15,10.0,2.5,469,168.55528375071515,0.35939292910600246,0.4861407249466951,0.511727078891258,2.9515438469678243,-2.101652972324786,1.334172048828106
15,15.0,0.25,469,295.6149704296946,0.6303091053938051,0.208955223880597,0.7910447761194029,3.9598332385315453,-0.24918783543503223,4.19761132607991
15,15.0,0.5,469,250.1207568149201,0.5333065177290407,0.24733475479744135,0.7526652452025586,3.669817318035769,-0.4973882495105646,2.4245559323541515
15,15.0,0.75,469,210.68111382922984,0.4492134623224517,0.279317697228145,0.720682302771855,3.523176033331195,-0.7421743980389257,1.8398523364781751
15,15.0,1.0,469,178.00337714236338,0.37953811757433553,0.3091684434968017,0.6908315565031983,3.4063381743674026,-0.9750483275954022,1.563452212076515
15,15.0,1.25,469,190.69716037818884,0.406603753471618,0.3603411513859275,0.6396588486140725,3.2507792806529743,-1.1956151268405462,1.5316570396243518
15,15.0,1.5,469,187.5351551883532,0.399861738141478,0.39019189765458423,0.6098081023454158,3.2077302046143217,-1.3967813715247104,1.4694487890455903
15,15.0,2.0,469,171.67558423451115,0.36604602182198537,0.44349680170575695,0.5543710021321961,3.044568704604508,-1.7753642550893307,1.3719184410898948
15,15.0,2.5,469,185.83324336382196,0.39623292828107026,0.4861407249466951,0.511727078891258,3.0273243715867135,-2.101652972324786,1.3684267518019133
15,20.0,0.25,469,306.3726948043889,0.6532466840178868,0.208955223880597,0.7910447761194029,4.069605936232508,-0.24918783543503223,4.3139755998781615
15,20.0,0.5,469,260.8784811896144,0.5562440963531223,0.24733475479744135,0.7526652452025586,3.7625563212658917,-0.4973882495105646,2.485826257538227
15,20.0,0.75,469,221.43883820392415,0.4721510409465334,0.279317697228145,0.720682302771855,3.605296066725808,-0.7421743980389257,1.8827365789580743
15,20.0,1.0,469,188.76110151705757,0.402475696198417,0.3091684434968017,0.6908315565031983,3.4805293769515013,-0.9750483275954022,1.597504732366362
15,20.0,1.25,469,201.45488475288315,0.42954133209569967,0.3603411513859275,0.6396588486140725,3.314434454467734,-1.1956151268405462,1.561649200477027
15,20.0,1.5,469,198.29287956304745,0.4227993167655596,0.39019189765458423,0.6098081023454158,3.2665155837110116,-1.3967813715247104,1.4963781436412342
15,20.0,2.0,469,182.43330860920545,0.38898360044606706,0.44349680170575695,0.5543710021321961,3.096288533328999,-1.7753642550893307,1.3952240037759427
15,20.0,2.5,469,196.59096773851627,0.41917050690515195,0.4861407249466951,0.511727078891258,3.0745073732301096,-2.101652972324786,1.3897546551759727
30,1.5,0.25,469,138.25,0.2947761194029851,0.31130063965884863,0.6886993603411514,1.5,-0.25,2.712074287653711
30,1.5,0.5,469,97.5,0.20788912579957355,0.35394456289978676,0.6460554371002132,1.5,-0.5,1.6435643513476454
30,1.5,0.75,469,64.5,0.13752665245202558,0.39445628997867804,0.605543710021322,1.5,-0.75,1.3028168985398068
30,1.5,1.0,469,28.5,0.060767590618336885,0.42430703624733473,0.5756929637526652,1.5,-1.0,1.1055555536351647
30,1.5,1.25,469,24.25,0.051705756929637525,0.47334754797441364,0.5266524520255863,1.5,-1.25,1.078542508483121
30,1.5,1.5,469,-1.5,-0.0031982942430703624,0.4989339019189765,0.5010660980810234,1.5,-1.5,0.9957446795262292
30,1.5,2.0,469,-20.099202738999537,-0.04285544294029752,0.5607675906183369,0.43923240938166314,1.4888324211236623,-1.9983598519151586,0.9511754865336278
30,1.5,2.5,469,-26.142904989090937,-0.055741801682496664,0.6076759061833689,0.39232409381663114,1.4886430769779675,-2.447859684390281,0.941957045707115
30,2.0,0.25,469,158.9711567135331,0.3389576902207529,0.2622601279317697,0.7377398720682303,1.995700461085635,-0.25,2.837816825232335
30,2.0,0.5,469,119.97115671353309,0.25580203990092343,0.302771855010661,0.697228144989339,1.9962757515037544,-0.5,1.7337685376170988
30,2.0,0.75,469,84.97115671353309,0.18117517422928164,0.3390191897654584,0.6609808102345416,1.9966739415945478,-0.75,1.3654673379489415
30,2.0,1.0,469,40.661079025927044,0.08669739664376769,0.3646055437100213,0.6353944562899787,1.9804741463504505,-1.0,1.1364465721239383
30,2.0,1.25,469,46.184661394878574,0.0984747577715961,0.417910447761194,0.582089552238806,1.9727905166497333,-1.2471878383460409,1.1356448296813058
